"","ko_id","add_backB","add_backC","pFe19A","pFe19B","pFe19C","pFe21_9A","pFe21_9B","pFe21_9C"
"K14960",5.67331985018982,5.70945243428153,5.72241312259111,5.93367443316322,5.61685594957476,5.77054552329325,5.91215678292059,6.09618307243268,5.90122654708303
"K01363",7.48069877545433,7.54284906489246,7.90185807978721,7.7480179470168,7.69302642135403,7.51326484409716,7.62966549222528,7.68820673656265,7.40222026395547
"K11863",7.21865173415723,7.11093007984519,7.50186511556258,6.995865670952,7.17107131579074,6.97896067576396,7.08167584586671,7.18306605525803,7.13305045089473
"K21452",4.65160600827139,4.45847409015247,4.80762406048475,4.52754407110319,4.56532364400511,4.65193535729147,4.61321262495851,4.96951636973074,4.60989129688241
"K10843",5.2419298506137,5.30319961753641,5.72241312259111,5.24718630497534,5.38220973834406,5.39582135894864,5.43769014609594,5.49157614021589,5.54059239432406
"K03070",5.91722424767299,5.82123961971547,5.72241312259111,5.7087589843886,5.74482474546766,5.83136595411291,5.73241004108535,5.39644990133891,5.57465723832014
"K10329",5.19443744453924,4.84611167874814,4.80762406048475,5.14820093462279,5.03246799397749,4.86268808243111,5.09507934526149,5.10137836055206,5.18539388595069
"K00666",5.41583837418738,5.48111019125965,5.34612319466355,5.81564085635248,5.58971818739079,5.53290320692976,5.43769014609594,5.2937313736269,5.50562154111406
"K14302",5.5690688812349,5.56168671809413,5.34612319466355,5.54314267303963,5.5620120987221,5.41631306444608,5.63266132723514,5.14231501779659,5.50562154111406
"K10599",9.0065163257156,8.93611151115644,8.60564891960646,8.61164574232187,8.64632268411001,8.59880850241369,8.71851001887661,8.64212852447636,8.64738305786192
"K12831",7.20754828963001,7.08505838269146,7.19432305481229,7.36384432017035,7.27304612876283,7.60063451499715,7.40014528839715,7.1920781731552,7.23873778269576
"K02922",6.38588842451626,6.30449961294546,6.01576111355785,6.22930773850909,6.26600857689601,6.22867896225356,5.953612102482,6.01576052286424,6.0744110741186
"K05755",5.2419298506137,5.16905603921393,4.80762406048475,5.29388823636051,5.17303267907314,5.01248781657806,5.01350401626013,4.96951636973074,5.09074676678863
"K13956",5.14505595259481,5.16905603921393,5.34612319466355,5.13090483502507,5.24668573871514,5.51418020980596,5.43769014609594,5.36311881843599,5.50562154111406
"K12761",6.05008918994892,5.94424582809878,6.25733923245012,5.88573111314805,6.02003646369182,5.83136595411291,5.91215678292059,5.74154244835015,5.84743243782587
"K01381",4.86231462576716,5.13313064265057,4.80762406048475,5.1820807288462,5.01098190387587,5.06745459061394,5.17151619080938,5.25756047489144,5.13898286959012
"K10356",7.87312153941809,7.70408379106954,7.97004251388702,7.66741346008082,7.57842825395279,7.65877465959304,7.70263781529716,7.78644353585953,8.02025425301476
"K21563",5.0398781586389,5.05794605071725,5.34612319466355,4.8582243961323,5.17303267907314,5.06745459061394,5.05498335506267,5.18193065954307,5.31508017953496
"K20222",8.18105259093167,8.2283471200195,8.42328251748696,8.49212272504638,8.52459569782911,8.64875305379172,8.46646481543558,8.39245798893671,8.28407750964244
"K10803",5.45586640299898,5.77763030114138,5.72241312259111,5.80532566072904,5.57593778751546,5.51418020980596,5.75622900728546,5.6899106304759,5.92734775756121
"K00939",9.19184649783702,9.37012935165271,8.91300289887961,9.04328229796599,9.18925970303391,9.20931949439664,8.99950714215622,8.93988634812578,9.02814299429731
"K12177",5.14505595259481,5.09611996401737,5.34612319466355,5.3824329067883,5.44494548936948,5.41631306444608,5.40730067588451,5.49157614021589,5.13898286959012
"K13525",11.3267430867144,11.373640882552,11.2768693848893,11.3242864507484,11.3029286460748,11.2122406039722,11.0662576644576,11.1231230584247,10.9192985579302
"K03240",6.30395342564309,6.37808195693433,6.46315036897825,6.63575242160551,6.71270880542147,6.581274866312,6.31130894264914,6.62601466705264,6.45795387934979
"K04706",5.0398781586389,5.01852130763631,5.34612319466355,5.24718630497534,5.41395844367116,5.33230974241856,5.13389364434322,5.39644990133891,5.18539388595069
"K08081",6.42512643721457,6.66264966223322,6.46315036897825,6.50457494692959,6.3549535448234,6.42573226692955,6.16164366792508,6.24423437546193,6.30908925806578
"K12232",4.79646444805843,4.58478278113559,4.80762406048475,4.52754407110319,4.56532364400511,4.61240373084865,4.48435240981962,4.36456796876952,4.44635669290082
"K11647",6.58928966743168,6.63902579538541,6.94504651453381,6.88566781920866,7.0275661568043,6.85599031979165,6.74244238121816,6.95833631570405,6.85539542560831
"K14772",5.2419298506137,5.61278943248959,5.72241312259111,5.53048064256268,5.54793776616325,5.45634757654023,5.57983827213475,5.52180118854646,5.31508017953496
"K20804",4.86231462576716,4.97774672460432,4.80762406048475,4.71816118878517,5.19185870400276,4.98402378023174,5.05498335506267,5.01510728133458,5.09074676678863
"K12486",7.1154709515258,7.06754629272834,7.50186511556258,7.21269736276954,7.33327557631982,7.32586376068803,7.15304010999611,7.14643818914454,7.05412204389934
"K07912",5.0398781586389,5.20396589571386,4.80762406048475,5.1133609655387,5.153915510256,5.28814169661114,5.05498335506267,4.96951636973074,5.23012938889262
"K07920",5.0398781586389,5.20396589571386,4.80762406048475,5.1133609655387,5.153915510256,5.28814169661114,5.05498335506267,4.96951636973074,5.23012938889262
"K11940",5.2419298506137,5.20396589571386,5.34612319466355,5.09556107367142,5.09470975851036,5.17042582043693,5.09507934526149,5.05901562367179,4.81497110203892
"K01578",4.65160600827139,4.69705718471015,4.80762406048475,5.09556107367142,4.84843388863992,4.79682443930817,4.67199477189587,4.76672716691189,4.98807956038093
"K05122",6.36584984690959,6.62706418652709,6.64263648672879,6.70790292523683,6.77803203388287,6.57258549745309,6.62130199533944,6.72916432538354,6.36678225192324
"K17803",5.41583837418738,5.36527962564404,5.34612319466355,5.04053560062366,5.22867616781829,5.55136310217993,5.34428264149181,5.25756047489144,5.18539388595069
"K11968",7.16225130081815,7.29509731499541,7.50186511556258,7.40425176448868,7.42834838316738,7.33609441962852,7.48540973962964,7.46892766506231,7.68203904158645
"K05396",5.14505595259481,5.09611996401737,5.34612319466355,5.3824329067883,5.44494548936948,5.45634757654023,5.40730067588451,5.39644990133891,5.54059239432406
"K15449",5.41583837418738,5.36527962564404,5.34612319466355,5.39661273662904,5.47520986196188,5.47591133621941,5.09507934526149,5.18193065954307,5.13898286959012
"K14803",6.92496537850072,6.72003956646087,6.46315036897825,6.65273208453079,6.71270880542147,6.61550721245836,6.87534505068315,6.85975318548522,6.75888328503919
"K00472",10.8640052713016,10.7522317390672,10.3974851523271,10.6201397415244,10.5813834054779,10.5542305270722,10.6714463785197,10.7114012516517,10.8219515743952
"K18417",4.5709792920049,4.38846189158423,4.80762406048475,4.36465938589194,4.46268026499597,4.57129099560329,4.41288781601995,4.64949643506596,4.60989129688241
"K01230",8.30042404665305,8.26705016364281,8.64784876656616,8.31674198859219,8.25549966668892,8.31151962113467,8.50431518400238,8.55436510701632,8.47284583184405
"K17301",8.90064757992919,9.01093955219012,9.35628299352976,9.04328229796599,9.03279092823618,8.8996642885534,8.95796938456705,8.93187359717502,8.91205131155633
"K09613",8.34654151780823,8.13934989494017,7.90185807978721,8.0012876847723,8.21776546638872,8.13578018568272,7.97706291845672,8.05127193513786,7.94753428508466
"K19307",6.9518863036412,6.66264966223322,7.07512191097848,6.66951032191427,6.80675823063122,6.84883666437119,6.92725089636684,6.71667417343474,6.94576819985233
"K01280",7.80127735427834,7.78106268426992,7.97004251388702,7.72961083126101,7.67144830810073,7.69097007182246,7.69669645774809,7.68183798082215,7.42922787792255
"K08823",4.65160600827139,4.38846189158423,4.80762406048475,4.613581984408,4.74393825720906,4.76237411985153,4.61321262495851,4.70971143979871,4.44635669290082
"K12854",8.93121738962761,8.78439166246501,8.76750405772941,9.01538410726896,8.95598464298636,8.85958573934161,9.10176831041051,9.14325082231922,9.11638009890765
"K10847",5.28768852084279,5.13313064265057,5.34612319466355,4.9828600261429,5.05357474864559,5.14548381702862,5.01350401626013,5.22031823857717,4.93320983448922
"K12391",6.89752539540429,6.84897930408514,6.94504651453381,7.17032224843598,7.07073604628618,6.91195957742154,6.85404037641211,7.02045946763926,6.68569039733252
"K07050",4.7264609982884,4.89168102178113,4.80762406048475,4.81347054863911,4.74393825720906,4.48361586106089,4.61321262495851,4.51740638499986,4.60989129688241
"K14689",6.4820013811683,6.46156662542866,6.64263648672879,6.56571670238988,6.33125164666678,6.74470667994745,6.44648165366202,6.3293573778915,6.38549676681326
"K00231",5.53240994740666,5.70945243428153,5.34612319466355,5.53048064256268,5.42954466007217,5.43648488299629,5.80264018609274,5.55134544723168,5.54059239432406
"K00033",5.97192391520432,5.94424582809878,5.72241312259111,5.7417234899071,6.01002937598831,5.77054552329325,5.77963405473107,5.58024134100163,5.73298255486148
"K08678",7.16225130081815,7.27999170809514,7.40650554543372,7.21269736276954,7.53126799679958,7.22484081860167,7.35553155318177,7.56208676017736,7.38392812388961
"K00799",10.2259403788844,10.2044033795555,9.88318361730709,10.0192695349354,9.99484933319714,9.91362194771599,9.86838559920269,9.91061468165164,10.1401832850287
"K01074",7.4714584629796,7.62870890300213,7.50186511556258,7.53429884288063,7.38729160650057,7.22484081860167,7.70855469279348,7.56208676017736,7.455735876888
"K06174",9.01921952094632,9.01775956483482,8.6888477824692,9.00013534543787,9.00845897079178,8.92352529878858,8.74748655320184,8.89388030549787,9.12189156254091
"K12837",9.41490302772058,9.43609427971952,8.98059135634524,9.14482721277611,9.19358248371691,9.25166881210832,9.20144764249759,9.19102519056184,9.14643569929136
"K13342",5.28768852084279,4.93550965815532,5.34612319466355,5.00239799353347,5.21040342949173,5.06745459061394,5.20802702298758,5.22031823857717,5.04051279905164
"K11767",4.7264609982884,4.7490243359204,4.80762406048475,4.613581984408,4.68769867033273,4.76237411985153,4.41288781601995,4.44409991670237,4.68270524401463
"K07305",7.3455756467679,7.20197399206134,6.94504651453381,7.1266518672376,7.25654736741004,7.33609441962852,7.34795891507676,7.37720614011517,7.1868708855437
"K10696",5.97192391520432,6.0018302047843,6.01576111355785,5.85613409749115,6.16203359621359,6.2832880232844,6.24676762289567,6.01576052286424,6.00284630344524
"K15436",6.5719656734545,6.34911160759604,6.64263648672879,6.23689295799358,6.51751301690849,6.31505612048126,6.50261887778652,6.59900737359373,6.47549890451885
