"","add_backB","add_backC","pFe19A","pFe19B","pFe19C","pFe21_9A","pFe21_9B","pFe21_9C"
"K08515",9.39236742668133,8.94467070811598,8.73845988463914,9.06074657682996,9.63052062920053,8.72845741073775,9.25244493055901,9.32490464359292
"K21776",5.61446096709252,5.70810591998946,5.37991687335562,5.19781614167454,5.75028911236378,5.25763663122512,6.17026796406114,5.37078592623737
"K07427",4.1395752161365,3.74160879952795,4.34037558396529,4.31744355023809,4.81315374692772,4.15258589860193,4.09156297794167,3.90362519166391
"K15001",4.1395752161365,3.74160879952795,4.34037558396529,4.31744355023809,4.81315374692772,4.15258589860193,4.09156297794167,3.90362519166391
"K17953",4.1395752161365,3.74160879952795,4.34037558396529,4.31744355023809,4.81315374692772,4.15258589860193,4.09156297794167,3.90362519166391
"K12035",6.20767979809027,6.25483195851776,6.07691661322139,6.57253420415178,6.45707906655678,6.39845623647722,7.0574709083785,6.77128008202307
"K18059",5.11777904311119,4.97816554341976,4.5569893335116,4.57810418974005,4.7662326969514,5.55294904593214,4.86348420908097,4.91678477710234
"K21804",4.98142635673705,4.71988533636292,4.5569893335116,4.31744355023809,4.7662326969514,5.18975722361582,5.27004386982394,4.97596019931165
"K00967",5.56924807676578,5.53695814843953,5.21874214792951,5.1259977655345,5.33308513454881,4.87535283474642,5.38142297407673,4.64631921502074
"K07042",4.28280305662103,4.12316129053633,4.45412670568623,4.15722654105439,3.6943218976063,3.70098503283656,4.4905328309307,4.43838738057252
"K14165",5.98846567077551,5.90743136331993,5.73375201086828,5.89089346472528,5.89915554544544,5.04228251828983,5.90619532804831,6.04515087426945
"K03627",6.62327133183851,6.35946077525693,5.73375201086828,6.01097450057497,5.97755115652027,6.63690898607235,6.18522892124039,6.0836512077473
"K08844",4.18975141916205,4.01511494273611,3.64787161737727,4.68854469528905,3.83369835401554,4.15258589860193,4.37419463731836,4.17951147895877
"K12616",4.90728189893886,4.93067725719955,4.81940992850775,5.56190875014732,5.6812099711027,4.96160424265771,5.17984546543623,5.2363844869811
"K09571",4.88154790533973,4.71988533636292,5.65355478172838,5.19781614167454,5.47781021121763,4.87535283474642,5.27004386982394,5.18834218080956
"K02259",4.98142635673705,5.02392031805905,5.09907139686205,4.78943763297809,4.7173929233185,4.15258589860193,4.94098384720806,5.13845457851569
"K10875",4.93249083214221,4.82985473806213,4.89543997178088,3.96294079341465,4.7662326969514,4.87535283474642,4.86348420908097,4.75503113699805
"K00658",7.94325403012721,7.62317859358378,7.12416152394754,7.23907420268181,7.26317897532995,7.54472667655826,7.18824058413085,6.96738583282829
"K21011",4.36787774396638,4.59858541961818,4.5569893335116,4.57810418974005,4.66644161726254,3.70098503283656,4.31079846529046,4.17951147895877
"K21012",4.36787774396638,4.59858541961818,4.5569893335116,4.57810418974005,4.66644161726254,3.70098503283656,4.31079846529046,4.17951147895877
"K21891",4.93249083214221,4.77613191881685,4.81940992850775,4.57810418974005,5.02406730881638,4.57193328740673,5.14833419987328,5.53117409298873
"K08517",4.18975141916205,4.46274553755057,4.81940992850775,4.15722654105439,4.49841661110216,4.57193328740673,4.78073944969244,5.08655855000904
"K06676",5.99972161529882,5.76070341524202,5.7721587270466,5.84844254711016,5.50496935924964,5.44252498487042,5.69029259418503,4.97596019931165
"K20405",4.71452730453176,3.74160879952795,4.45412670568623,4.31744355023809,4.29972576499819,3.95906613862805,4.37419463731836,4.56772456616755
"K12190",4.36787774396638,3.89089984849868,4.06438387231466,4.78943763297809,4.22388857893963,4.78257233954085,4.31079846529046,4.23695489369443
"K07939",4.40791774752197,4.21963441023177,4.34037558396529,4.68854469528905,4.22388857893963,3.70098503283656,3.90817832924218,4.48321771244712
"K07940",4.40791774752197,4.21963441023177,4.34037558396529,4.68854469528905,4.22388857893963,3.70098503283656,3.90817832924218,4.48321771244712
"K01082",7.31261210772755,7.17949434456034,7.18118680925876,7.51708801606621,7.39553002858899,6.56178932362929,7.1127704491943,7.57275671331699
"K12846",3.96943429481632,4.30728029230473,4.89543997178088,4.15722654105439,3.94985781484734,4.44990772926082,4.4905328309307,4.11831520983021
"K03105",4.1395752161365,3.74160879952795,4.21234717552777,4.31744355023809,3.51052260228198,3.95906613862805,4.4905328309307,4.11831520983021
"K13811",5.95414169134849,5.30527830818233,5.09907139686205,5.75941688535165,5.33308513454881,5.6049532904861,5.04888757416529,5.37078592623737
"K03671",9.0505358461184,8.87654231612534,8.31810298696071,8.65285866226888,8.29143124361889,8.37602813136117,8.88293540009613,9.00266567679952
"K08489",5.09604320389071,4.66082140944006,4.89543997178088,4.15722654105439,4.66644161726254,4.87535283474642,4.37419463731836,4.39159657036805
"K07124",4.58843731509713,4.71988533636292,4.45412670568623,4.45565302017821,4.49841661110216,3.70098503283656,4.17043650730496,4.29118429764356
"K21883",4.58843731509713,4.71988533636292,4.45412670568623,4.45565302017821,4.49841661110216,3.70098503283656,4.17043650730496,4.29118429764356
"K04798",4.28280305662103,3.89089984849868,4.21234717552777,4.57810418974005,4.61315167313491,4.87535283474642,4.17043650730496,4.17951147895877
"K11662",5.0739320574239,5.40952167162732,5.47743240514216,5.93208335466937,5.42178742606586,5.04228251828983,5.83153453167758,5.51214145805221
"K06133",4.1395752161365,4.71988533636292,4.65118872180221,4.31744355023809,4.37022712531191,3.70098503283656,4.37419463731836,4.34261978155185
"K15849",6.44708119024635,6.18049782844122,5.52365668021918,5.80464761754199,6.05176847244754,5.70335893227879,6.17026796406114,6.27283954211596
"K00891",4.93249083214221,4.82985473806213,4.45412670568623,4.31744355023809,4.14155388914875,4.96160424265771,4.64475777188031,4.91678477710234
"K05292",4.82840060542897,5.06807712825723,4.5569893335116,4.45565302017821,4.90187904770187,4.15258589860193,4.82281795012733,4.34261978155185
"K15168",4.82840060542897,5.06807712825723,4.5569893335116,4.45565302017821,4.90187904770187,4.15258589860193,4.82281795012733,4.34261978155185
"K16365",5.89498272834478,5.70810591998946,5.47743240514216,5.33057973794752,5.45009130079512,5.04228251828983,5.43379597793471,4.94672380271238
"K15040",8.80141580363675,8.85604963831111,8.27303365526116,8.33646594282733,8.53683465952796,7.928416635725,8.25431265036493,8.21518000512182
"K17496",4.23739265122051,4.82985473806213,4.73828182606615,4.45565302017821,4.85832147014056,4.68200447576778,4.82281795012733,5.30529574543509
"K16060",4.88154790533973,5.19208450373973,5.52365668021918,5.84844254711016,5.50496935924964,5.49886775896209,5.71138061409128,5.70812531682303
"K12883",4.62127647838968,4.97816554341976,4.21234717552777,4.78943763297809,4.49841661110216,4.31219835299119,4.43394720022502,5.08655855000904
"K15083",6.08664410502618,5.93044277836757,5.91591300148486,6.28839346815399,5.8788451299108,5.75003000776295,6.66084691435239,6.41980549640681
"K00286",6.10755606656925,6.06105349575547,5.56835127484861,5.4512267291948,5.20472188118357,5.6049532904861,5.43379597793471,5.75703209798922
"K00993",4.68426628074085,4.01511494273611,4.06438387231466,4.15722654105439,4.22388857893963,4.78257233954085,4.31079846529046,4.71989922833392
"K00847",5.24103233392463,5.30527830818233,5.21874214792951,4.88250743771577,5.50496935924964,4.68200447576778,4.69185540130071,5.32748759089428
"K10300",4.32622995129873,4.21963441023177,5.16029022843321,4.57810418974005,4.29972576499819,4.44990772926082,4.24314770247638,4.29118429764356
"K07901",7.38630255794778,7.14117318726577,6.90452580022959,6.83083108596825,6.97397261595024,6.63690898607235,6.43046464533495,6.58878696511193
"K08837",5.33554740839427,5.15205964657426,5.37991687335562,4.96901862206091,5.53159227214092,5.25763663122512,5.92424881980201,5.74092254395547
"K08857",5.33554740839427,5.15205964657426,5.37991687335562,4.96901862206091,5.53159227214092,5.25763663122512,5.92424881980201,5.74092254395547
"K09187",5.33554740839427,5.15205964657426,5.37991687335562,4.96901862206091,5.53159227214092,5.25763663122512,5.92424881980201,5.74092254395547
"K06669",7.31705318617941,7.43036264861316,7.35225680688055,7.95026642077518,7.62844530803424,7.81511110884246,7.44348522601043,6.95374750529553
"K08493",7.27201134447164,6.9098383764804,6.16530803427376,6.74222879056896,6.83551072957438,6.75391568780904,6.57312621143797,6.74772933617631
"K10730",5.26048649598238,4.59858541961818,5.03477943913509,5.04993187440687,5.09940721586595,4.57193328740673,5.35444391746947,5.37078592623737
"K01590",5.72817651319809,4.97816554341976,5.32834770063718,5.33057973794752,4.7173929233185,5.44252498487042,5.08290217076892,5.34931339201039
"K11982",8.1362371418032,7.88280651950708,7.63304833129833,7.68038694188803,8.08516676674836,7.89838922526362,7.21734986070645,7.48562403018569
"K10563",4.32622995129873,4.82985473806213,4.06438387231466,4.31744355023809,4.49841661110216,3.95906613862805,4.4905328309307,4.78915641931072
"K14304",10.3617057548815,9.75155922704182,9.47784276832475,9.79993896841593,10.1878180620257,9.8721085124343,9.51890832539969,10.0519861581861
"K17804",4.85526334207885,4.30728029230473,5.09907139686205,4.57810418974005,4.81315374692772,5.25763663122512,5.08290217076892,5.00453001336378
"K01061",5.76849966592428,5.97535350205249,5.4295625933238,5.97208751482087,5.75028911236378,5.18975722361582,6.02791036977158,6.03207812858145
"K04371",6.71397519641871,6.47247707933396,6.22128728332514,6.57253420415178,6.35889912393512,6.07563756067023,6.09297293081922,5.75703209798922
"K11977",4.1395752161365,4.12316129053633,4.34037558396529,3.70378964137559,4.49841661110216,4.44990772926082,4.43394720022502,4.71989922833392
"K14306",6.0546783920934,5.78626647176606,5.37991687335562,5.19781614167454,6.01515317064341,5.96228604361,5.57967484354938,5.72462188662108
"K11754",5.84576929159466,5.65340966980213,5.52365668021918,5.71264841550572,6.34430002675072,6.27805593830214,5.69029259418503,6.10874195678873
"K13886",5.18086869524465,5.56702041987072,5.94963670529739,5.84844254711016,5.8788451299108,6.21376883192467,5.57967484354938,5.72462188662108
"K13303",7.9518332207025,7.91148812896045,8.72895828019477,8.25118325699825,8.16960896139959,8.33926670207,7.85762610479618,7.82139241560434
"K16536",6.97852175999658,6.83966218790419,7.18118680925876,6.54655049498062,6.59881112435296,6.70825993118592,6.39243664005546,6.2392518834718
"K14685",4.23739265122051,4.12316129053633,3.64787161737727,3.70378964137559,4.05105746260566,3.70098503283656,4.4905328309307,4.23695489369443
"K17781",6.10755606656925,6.34255239709442,6.07691661322139,6.04880692540439,5.77256444158156,6.36930439915009,6.81203912363415,6.34823282861296
"K18674",6.10755606656925,6.34255239709442,6.07691661322139,6.04880692540439,5.77256444158156,6.36930439915009,6.81203912363415,6.34823282861296
"K12840",3.90394698694913,4.46274553755057,4.45412670568623,3.96294079341465,4.22388857893963,4.68200447576778,4.73713044089764,4.48321771244712
"K07560",5.45747962193347,5.5062124015318,6.07691661322139,5.84844254711016,5.83730850539953,5.38370900035812,5.32690513878466,5.18834218080956
"K03086",7.89957384050915,7.85354163104296,7.24941872886342,7.22283669446815,7.05638770609107,7.45120967467467,7.32821486475182,7.63799824561702
"K17508",5.91894948369973,5.93044277836757,6.24846303250846,5.26587545116269,5.6331414797529,5.6049532904861,5.85058054681443,6.07093515444184
"K00600",6.49519407700221,6.82762336336621,7.23602965302048,7.18979932287504,6.86633177686815,7.50539095730241,6.96600989503384,7.10324748534175
"K08142",6.21731061832433,5.90743136331993,5.37991687335562,5.56190875014732,5.45009130079512,6.07563756067023,5.55642973671376,5.64007678912203
"K15175",4.65320009003828,5.06807712825723,4.45412670568623,5.1259977655345,4.90187904770187,5.25763663122512,4.54433216078526,4.56772456616755
"K00861",4.62127647838968,4.53274182861506,5.21874214792951,5.4512267291948,4.94395143366816,5.04228251828983,4.82281795012733,5.11276871592922
"K06276",5.24103233392463,5.44253228033217,5.4295625933238,5.04993187440687,5.50496935924964,5.44252498487042,5.77276777227027,6.04515087426945
"K20028",3.83225219582789,4.46274553755057,3.64787161737727,4.15722654105439,4.05105746260566,3.95906613862805,4.37419463731836,4.48321771244712
"K11494",6.01088742946019,6.04011662101541,6.04616794196811,5.4512267291948,6.25338482381878,6.42701948162297,6.28572387522066,6.32709968504161
"K00784",8.15616637640768,8.12243119036017,7.80587614242636,7.88996079236327,7.85457880391539,8.60384787490054,7.59517936196175,7.89437279714941
"K18170",4.02998451538896,4.38789837746142,4.06438387231466,3.96294079341465,4.05105746260566,4.15258589860193,4.69185540130071,4.71989922833392
"K20352",6.33686412016332,6.10200988602636,5.91591300148486,5.4512267291948,6.01515317064341,5.70335893227879,5.50870673535798,5.70812531682303
"K01759",5.97711807955958,5.90743136331993,5.21874214792951,5.89089346472528,5.89915554544544,5.32217485415129,5.92424881980201,5.53117409298873
"K01893",7.18232709295435,7.42240389838189,7.07985155318666,7.34786366748306,6.41583307086247,7.07452621780518,7.17346121292817,7.13980921069555
"K01094",5.50651829443263,5.83601334637639,5.27468703630753,5.93208335466937,5.45009130079512,5.04228251828983,5.64711593113856,5.80425956119225
"K12386",4.51974433181282,4.59858541961818,3.64787161737727,4.45565302017821,4.55725238732486,4.31219835299119,4.37419463731836,4.43838738057252
"K11136",6.328019000201,6.2728179912811,5.91591300148486,6.22400462365785,5.8788451299108,5.38370900035812,6.06082003626172,5.90855607144972
"K13989",6.53407764712779,6.35946077525693,6.35221120274774,5.93208335466937,5.6812099711027,5.83887655078709,6.17026796406114,6.36905449585086
"K13755",7.66919719950914,7.30608406305477,7.76922469689541,7.53032973914295,8.08516676674836,8.2310455560261,7.63342492072713,7.94334263815344
"K15174",4.58843731509713,5.11075510934637,5.47743240514216,5.39226773642056,5.33308513454881,5.32217485415129,5.55642973671376,5.16363871638931
"K10401",5.16017916558173,5.40952167162732,5.52365668021918,5.19781614167454,5.97755115652027,5.11813454237136,5.48419726707738,5.05979981469661
"K20302",4.40791774752197,4.38789837746142,4.21234717552777,4.88250743771577,4.49841661110216,5.11813454237136,4.82281795012733,4.56772456616755
"K09680",6.84929691941522,6.80323669332757,6.13645897810793,6.67196462290604,6.54889416175324,6.11146659341493,6.37953005733416,6.16957165388274
"K11975",4.93249083214221,4.66082140944006,4.65118872180221,4.96901862206091,5.06229444083647,4.68200447576778,4.94098384720806,5.56845421250918
"K10609",6.71397519641871,6.66110133747403,6.01472741737791,5.84844254711016,6.42971565023542,6.50940782990004,6.40522652149449,6.2617323937961
"K00326",8.13874343010366,7.90579735288503,7.16714183758762,7.43496719520456,7.46410591334272,7.68039224978053,7.638806446271,7.7757585765202
"K00657",4.74403034424963,4.82985473806213,4.89543997178088,4.57810418974005,4.14155388914875,4.15258589860193,4.82281795012733,4.71989922833392
"K06639",4.58843731509713,4.53274182861506,5.27468703630753,4.96901862206091,5.20472188118357,5.18975722361582,5.27004386982394,4.85463775195546
"K14682",5.09604320389071,5.06807712825723,4.5569893335116,4.31744355023809,5.13547517037109,4.87535283474642,4.69185540130071,4.56772456616755
"K08498",4.68426628074085,4.77613191881685,4.65118872180221,3.96294079341465,4.29972576499819,4.15258589860193,4.69185540130071,4.29118429764356
"K03872",4.51974433181282,4.66082140944006,4.73828182606615,4.68854469528905,4.94395143366816,3.95906613862805,4.54433216078526,4.85463775195546
"K12862",4.18975141916205,4.38789837746142,4.45412670568623,4.57810418974005,3.94985781484734,4.15258589860193,4.94098384720806,4.39159657036805
"K12827",6.8797093652089,6.80323669332757,7.52722286483478,7.17299062770984,7.56744145284761,7.03816719690336,7.02488481105768,6.81724600066
"K16075",5.00519531173046,4.82985473806213,4.65118872180221,4.15722654105439,5.06229444083647,4.68200447576778,4.69185540130071,4.39159657036805
"K04373",6.72071883359479,6.34255239709442,6.1935763052971,6.31951756473788,6.71643726191193,6.2462791971212,5.88790390137905,5.99210890808574
"K08246",4.62127647838968,3.89089984849868,3.88554994299838,3.70378964137559,3.94985781484734,4.31219835299119,3.90817832924218,4.23695489369443
"K17619",4.62127647838968,4.38789837746142,4.65118872180221,4.45565302017821,4.29972576499819,3.70098503283656,4.17043650730496,4.29118429764356
"K12319",7.83301158190506,7.50761457502298,6.85272655364237,7.6073155889313,7.27086102347754,7.16157887530421,7.38059196661884,7.22732907468042
"K03703",4.23739265122051,4.59858541961818,4.06438387231466,4.68854469528905,4.05105746260566,3.95906613862805,3.90817832924218,3.98155693741436
"K12618",8.07211893456035,8.62294451002754,9.00567423892165,8.91718953187151,8.42451361137367,8.81129920249258,8.60125134559729,8.49390830567858
"K15032",6.59415774689161,6.7658567678707,6.40136023262735,6.19067096987651,6.49715826432004,6.30913215027987,5.99420625987817,5.87954998185044
"K06672",6.83694820953301,6.92120641016441,7.4010380193873,7.5947675965891,7.30866599949147,7.2113797320745,7.67067931981847,7.46658704061505
"K11417",6.91536962192125,6.83966218790419,6.37699926782374,6.40897470590301,6.15619368820378,6.77620662635964,6.77326312964404,6.98760249011862
"K10686",5.389174912824,5.23091354412197,4.89543997178088,5.1259977655345,4.61315167313491,4.78257233954085,4.97799104862497,4.52627663121796
"K10601",5.6725005117583,5.40952167162732,5.32834770063718,5.04993187440687,6.06972251162708,5.65504230283817,5.64711593113856,5.54994245691822
"K09291",6.49519407700221,6.32543916314534,6.35221120274774,6.08564214380737,6.23764547494972,6.53584017427779,7.06550281831518,6.25053698998676
"K00211",6.49519407700221,6.64744799389997,5.94963670529739,5.89089346472528,6.03358081098799,6.36930439915009,6.52714807502314,6.51615669625157
"K15227",6.49519407700221,6.64744799389997,5.94963670529739,5.89089346472528,6.03358081098799,6.36930439915009,6.52714807502314,6.51615669625157
"K10457",3.96943429481632,4.12316129053633,4.73828182606615,4.68854469528905,4.66644161726254,4.31219835299119,4.69185540130071,4.60769907922273
"K10461",3.96943429481632,4.12316129053633,4.73828182606615,4.68854469528905,4.66644161726254,4.31219835299119,4.69185540130071,4.60769907922273
"K10465",3.96943429481632,4.12316129053633,4.73828182606615,4.68854469528905,4.66644161726254,4.31219835299119,4.69185540130071,4.60769907922273
"K01288",6.08664410502618,5.73465642172354,6.40136023262735,6.22400462365785,5.83730850539953,5.88124490396994,5.75260847223737,5.47325086442577
"K15115",5.27965643592781,5.37567444048774,5.69424030234699,5.66422851832701,5.70462511278713,5.25763663122512,5.81222237055073,6.13339128091005
"K08292",5.50651829443263,5.26862213558616,5.52365668021918,5.1259977655345,6.01515317064341,5.70335893227879,5.24066408067317,5.2363844869811
"K05305",5.13915336653364,5.15205964657426,5.09907139686205,5.1259977655345,5.33308513454881,4.57193328740673,5.57967484354938,5.41271887669631
"K01409",5.40658106480406,4.93067725719955,4.81940992850775,5.33057973794752,5.60845679845221,5.6049532904861,5.40786621869559,5.51214145805221
"K18696",4.85526334207885,4.66082140944006,4.06438387231466,4.45565302017821,4.81315374692772,4.87535283474642,4.54433216078526,4.97596019931165
"K11166",4.02998451538896,4.46274553755057,4.21234717552777,4.15722654105439,4.22388857893963,4.68200447576778,4.78073944969244,4.75503113699805
"K02437",4.65320009003828,5.19208450373973,4.5569893335116,4.96901862206091,4.37022712531191,4.44990772926082,4.37419463731836,4.78915641931072
"K12183",5.68663309775461,5.37567444048774,5.03477943913509,5.4512267291948,4.90187904770187,5.6049532904861,5.04888757416529,5.05979981469661
"K01104",6.24581379707909,6.12204746428202,6.1935763052971,6.19067096987651,6.37334894335714,5.83887655078709,6.66084691435239,6.75562289058224
"K01120",8.18069626904009,7.65067398365705,8.14307933017255,7.83770082190463,8.27627914864299,8.45374619593546,7.638806446271,7.98403027083419
"K10758",5.16017916558173,5.26862213558616,5.21874214792951,4.78943763297809,5.06229444083647,5.04228251828983,4.59565503025175,4.48321771244712
"K06640",8.17826199454507,7.63699202033141,7.48260955318504,7.96007620557324,7.79199157783814,7.50539095730241,8.12236175655169,8.18059964246147
"K06997",5.09604320389071,4.88130013178125,4.5569893335116,5.19781614167454,4.61315167313491,4.31219835299119,4.94098384720806,4.82233936004779
"K00226",4.08648271043131,4.53274182861506,4.45412670568623,4.78943763297809,4.29972576499819,4.44990772926082,5.04888757416529,4.43838738057252
"K03353",4.77281817973978,5.34094371570836,5.32834770063718,5.71264841550572,5.13547517037109,4.96160424265771,5.11603469757174,4.94672380271238
"K12397",6.20767979809027,6.25483195851776,6.49481676622141,6.12153283708999,6.92604751151904,6.33953869453939,6.27179909628672,5.93696841144698
"K08798",7.00081179056587,6.51828239271985,7.0495309610883,6.57253420415178,7.2861027788981,6.50940782990004,6.59556897218742,6.69942718552481
"K03305",4.80092974641208,4.21963441023177,4.96704932106271,4.31744355023809,4.90187904770187,4.96160424265771,4.78073944969244,4.88610378376261
"K22074",5.05143094136305,4.66082140944006,4.45412670568623,4.57810418974005,4.22388857893963,4.96160424265771,4.97799104862497,4.52627663121796
"K17218",4.18975141916205,4.46274553755057,3.88554994299838,4.15722654105439,4.05105746260566,4.57193328740673,4.54433216078526,4.71989922833392
"K03011",3.83225219582789,3.89089984849868,4.5569893335116,4.57810418974005,4.43624254226624,4.31219835299119,4.43394720022502,4.48321771244712
"K18080",6.0546783920934,6.01886119181394,6.22128728332514,5.75941688535165,6.42971565023542,6.2462791971212,6.43046464533495,6.69942718552481
"K01008",3.96943429481632,4.01511494273611,4.21234717552777,4.45565302017821,4.29972576499819,3.95906613862805,4.73713044089764,4.56772456616755
"K06195",4.85526334207885,4.38789837746142,4.45412670568623,4.31744355023809,4.85832147014056,4.68200447576778,4.86348420908097,5.16363871638931
"K20175",5.26048649598238,5.47474931081827,5.21874214792951,4.57810418974005,5.13547517037109,4.78257233954085,5.29878098347983,5.13845457851569
"K19745",4.68426628074085,4.77613191881685,4.34037558396529,4.15722654105439,4.37022712531191,3.95906613862805,4.17043650730496,4.05265482807413
"K07555",4.95719833690208,4.46274553755057,4.34037558396529,3.96294079341465,4.61315167313491,4.57193328740673,4.43394720022502,4.23695489369443
"K17576",8.70498035726537,8.30638626644531,8.52993685756665,8.99552725544273,9.15319874114621,8.48773290945876,8.47772696206079,8.8497435042917
"K02836",4.08648271043131,4.77613191881685,4.65118872180221,4.45565302017821,4.49841661110216,4.96160424265771,4.37419463731836,4.88610378376261
"K14400",4.51974433181282,4.71988533636292,5.16029022843321,5.04993187440687,5.2380093398232,4.68200447576778,5.32690513878466,4.91678477710234
"K13240",7.66572283894681,7.53000263023517,8.2598934162698,7.90018884506093,8.18591912588794,8.14844321398582,7.80596207687576,7.55484694319088
"K13241",7.66572283894681,7.53000263023517,8.2598934162698,7.90018884506093,8.18591912588794,8.14844321398582,7.80596207687576,7.55484694319088
"K15687",4.28280305662103,3.89089984849868,3.64787161737727,4.15722654105439,4.29972576499819,3.70098503283656,4.00494785540873,4.43838738057252
"K17600",5.72817651319809,5.44253228033217,5.56835127484861,5.61402979579242,5.55770095308077,5.25763663122512,6.25773537094801,5.67452423385918
"K14026",5.76849966592428,5.8113640015003,5.32834770063718,5.04993187440687,5.53159227214092,5.04228251828983,5.35444391746947,5.51214145805221
"K21767",4.77281817973978,4.82985473806213,4.21234717552777,4.31744355023809,4.05105746260566,4.68200447576778,4.43394720022502,4.71989922833392
"K12184",5.02852424324981,5.02392031805905,4.96704932106271,4.31744355023809,4.37022712531191,4.68200447576778,4.4905328309307,4.75503113699805
"K00273",6.67282877675359,6.18049782844122,6.47202416869192,6.22400462365785,6.79335255776393,6.30913215027987,6.80244349118591,6.92607420421835
"K00012",7.00633044514466,6.82762336336621,6.47202416869192,6.52008240846907,6.35889912393512,7.10998468300393,6.53878294049602,6.99427836543804
"K10365",4.23739265122051,4.53274182861506,3.88554994299838,3.70378964137559,4.05105746260566,3.70098503283656,4.17043650730496,4.23695489369443
"K02580",4.1395752161365,3.54438689110964,4.06438387231466,4.31744355023809,4.55725238732486,4.15258589860193,4.09156297794167,3.98155693741436
"K04554",5.56924807676578,5.78626647176606,5.80952317142959,6.12153283708999,5.83730850539953,5.38370900035812,6.29951248658127,5.92283488133494
"K17790",4.95719833690208,5.11075510934637,4.73828182606615,4.88250743771577,4.66644161726254,5.38370900035812,4.69185540130071,5.37078592623737
"K12267",6.68667677333121,6.08168150378143,6.35221120274774,5.84844254711016,6.2843456257463,5.79516871711417,6.07698883358812,6.2617323937961
"K12177",4.74403034424963,4.82985473806213,5.27468703630753,4.45565302017821,4.37022712531191,4.96160424265771,4.94098384720806,4.85463775195546
"K12741",5.16017916558173,4.66082140944006,5.27468703630753,4.68854469528905,4.61315167313491,4.68200447576778,5.17984546543623,5.16363871638931
"K00433",5.93077949783097,5.30527830818233,5.09907139686205,5.56190875014732,5.95836264985175,5.55294904593214,5.53277880759898,5.64007678912203
"K14771",5.95414169134849,6.19945287945574,6.64487309982998,6.71919035320609,6.59881112435296,6.50940782990004,6.04446208783633,6.43960701439498
"K01693",5.27965643592781,5.19208450373973,5.16029022843321,5.26587545116269,5.09940721586595,5.92235640778395,5.53277880759898,5.65740910016049
"K00738",6.24581379707909,6.23661330179611,6.32698047616307,6.19067096987651,6.72768255521963,6.39845623647722,6.56177047894121,7.01412106749032
"K17768",6.24581379707909,6.23661330179611,6.32698047616307,6.19067096987651,6.72768255521963,6.39845623647722,6.56177047894121,7.01412106749032
"K09581",4.77281817973978,5.56702041987072,5.47743240514216,5.1259977655345,4.94395143366816,5.11813454237136,4.94098384720806,4.85463775195546
"K10285",6.44708119024635,6.2728179912811,6.68498999900501,6.89384984795781,7.01118882137715,7.05646214873986,6.85907273500575,7.00753736694339
"K16617",5.79474000272787,5.90743136331993,5.52365668021918,5.4512267291948,5.27047074779784,5.38370900035812,5.27004386982394,5.03246637403625
"K08716",5.02852424324981,4.88130013178125,4.5569893335116,4.57810418974005,4.29972576499819,4.44990772926082,4.78073944969244,5.11276871592922
"K08866",5.11777904311119,5.37567444048774,5.03477943913509,5.1259977655345,5.09940721586595,4.57193328740673,5.24066408067317,4.60769907922273
"K11364",5.55383614426677,5.44253228033217,5.09907139686205,5.75941688535165,5.06229444083647,4.96160424265771,5.04888757416529,5.18834218080956
"K00812",4.36787774396638,4.01511494273611,4.73828182606615,4.15722654105439,4.43624254226624,4.44990772926082,4.24314770247638,3.81672420314534
"K15711",5.98846567077551,6.16128355147842,6.35221120274774,6.49311123648246,6.89650163599523,6.14640230029964,6.40522652149449,6.13339128091005
"K12843",4.58843731509713,4.12316129053633,4.81940992850775,4.88250743771577,4.94395143366816,5.04228251828983,4.82281795012733,4.71989922833392
"K22073",4.4464952743784,4.38789837746142,4.21234717552777,4.15722654105439,3.6943218976063,4.31219835299119,4.24314770247638,4.68368883754987
"K01873",8.06949385884513,8.13220886180577,7.97631445354973,7.82701714486276,7.87987413874552,7.70374004140689,8.31936759064399,8.58042754056971
"K10629",4.82840060542897,4.38789837746142,4.65118872180221,4.78943763297809,4.7173929233185,4.31219835299119,4.17043650730496,4.11831520983021
"K00803",5.59955649759234,5.34094371570836,5.27468703630753,5.89089346472528,5.6812099711027,5.11813454237136,5.86936793781487,5.69142783367355
"K12304",7.37782691426978,6.92120641016441,6.78060090640826,6.7872178245767,7.32351338948935,7.19497096079497,6.67144120703031,6.72378293438776
"K07819",4.90728189893886,4.46274553755057,4.45412670568623,4.15722654105439,4.43624254226624,3.95906613862805,4.43394720022502,4.17951147895877
"K09480",5.22128462180594,5.23091354412197,5.61161968070036,5.66422851832701,5.89915554544544,5.32217485415129,5.77276777227027,5.89412885062636
"K16914",5.91894948369973,5.40952167162732,5.03477943913509,5.1259977655345,5.13547517037109,5.18975722361582,5.38142297407673,5.47325086442577
"K11339",5.26048649598238,5.44253228033217,6.10700408776224,5.89089346472528,5.95836264985175,5.83887655078709,5.83153453167758,5.60473684945777
"K00850",7.64469849897446,7.65067398365705,7.27582760572857,6.83083108596825,7.25545555812592,7.07452621780518,7.25993474527924,7.0593778301474
"K17785",6.24581379707909,6.12204746428202,6.40136023262735,6.74222879056896,6.25338482381878,5.79516871711417,6.41790183256534,6.04515087426945
"K17795",6.81192558104752,6.81548212407587,6.62438239395868,6.54655049498062,6.84585851937937,7.30607438121222,6.67144120703031,7.26641230727231
"K07115",7.25359098246564,7.34871717623372,6.88746726345917,7.49023270593792,7.45065021940212,7.03816719690336,6.68195723399591,7.21596393943702
