"","add_backA","add_backB","add_backC","pFe19A","pFe19B","pFe19C","pFe21_9A","pFe21_9B","pFe21_9C"
"K12035",9.35927251638106,9.43444037754874,9.33838186457426,9.32514002315001,9.13908655910285,9.22234683088432,9.60077092292108,9.59345289073656,9.48938213953869
"K11996",6.86602092796121,6.82998120932738,6.82889814165732,7.05745849593237,6.76477004285564,6.89961672545736,6.5442056957502,7.03117275773634,6.98841796862556
"K00859",7.08209850082759,7.32987615091556,7.27089091964765,7.03329450758602,7.02615825113452,6.95455724373987,7.27613613329255,7.27548862416782,7.38363343550909
"K05864",8.20876014352126,8.23235373558994,8.52325739573798,8.48762386430534,8.15261518342679,8.25306584539181,8.16534237480165,8.07505442388537,8.1250348677512
"K16296",9.1944797514835,9.42132073099842,8.95283911561176,9.19840327376579,9.1416614077653,8.88875226230566,9.23416169799214,9.18795205736917,9.20057896782075
"K03680",7.02537034150613,7.06838427478633,7.22419420130135,6.92167861611756,6.67995295738202,7.11430475962229,6.99866087277358,6.95103623036321,6.86382161504389
"K18674",7.02537034150613,7.06838427478633,7.22419420130135,6.92167861611756,6.67995295738202,7.11430475962229,6.99866087277358,6.95103623036321,6.86382161504389
"K00516",8.50295863156897,8.76904473368288,8.60211545745205,8.94816029144604,8.78103835368669,8.77575319393798,8.92142779066266,8.97707831582568,8.77817101587668
"K15623",4.97621364439998,4.89529336619183,5.24389642641188,5.12903824415108,5.34326784872759,5.1142860711269,5.3295475601826,5.19329223190541,5.29493496786928
"K22312",6.83978961664458,6.86212730742992,6.92042841191704,6.96331252347774,6.9443992892352,6.9850005232387,6.56268072649778,6.58914506134417,6.79703487796161
"K10606",5.15862565161623,5.31841345019191,5.1831251469365,5.07975192056092,5.25106945831841,5.21700634682781,5.22071216726815,5.19329223190541,5.6278472254877
"K13811",9.6706161165824,9.53286941955691,9.83860181824288,9.7979745973743,9.83475263657134,9.84603836328881,9.94469837671602,10.0141492104289,10.0097442299414
"K14007",9.53136949952551,9.34277668578972,9.46522409571378,9.25394300371778,9.58348761319635,9.43605732367722,9.62006252188584,9.47590869642319,9.78418688534453
"K11426",8.03255941460259,8.12606046459414,8.30200817003545,8.01479458301241,7.99582994784036,8.11089987432688,8.41707726752525,8.34133480423869,8.2607222202404
"K14317",5.10216522150089,5.31841345019191,5.405904506574,5.30267528041365,5.54243142132904,5.58964026531589,5.37970407614454,5.19329223190541,5.44106979019712
"K22314",5.10216522150089,5.19898640096598,4.88371566300819,5.12903824415108,5.03285203874208,5.33824848083272,5.16110466733309,5.28953936535655,4.9053253777895
"K06917",6.79948057003683,6.87792344480979,6.87542223374302,6.49064190000708,6.5738110276105,6.58616047844608,6.90193553580081,6.82785747932801,6.81965940135198
"K19307",9.18941025063326,9.03345548773258,8.898784259681,8.87515073170939,8.98987093492494,8.94873744622251,8.64800019337435,8.86494756507408,8.7668402836201
"K12613",6.70054393941119,6.39261965568873,6.74767745648855,6.46871339551216,6.25452063894641,6.53484177530407,6.59888769535412,6.64919384725896,6.57454160769106
"K22073",6.70054393941119,6.39261965568873,6.74767745648855,6.46871339551216,6.25452063894641,6.53484177530407,6.59888769535412,6.64919384725896,6.57454160769106
"K01870",9.50916990123079,9.38933740565304,9.39150987517637,9.41337289990264,9.47337355558403,9.45751469573301,9.1451901906596,9.22426998351137,9.07307112311566
"K13336",7.53438977263765,7.71532517088874,7.42311243751796,7.35810517659703,7.19677231091831,7.49635561343143,7.31924754708779,7.33045331722777,7.29077501702972
"K19501",6.33197609927743,6.86212730742992,6.54988677056,6.75330532041659,6.6354777766904,6.60615320535131,6.79792526602475,6.69254781002976,6.67794087315646
"K20828",5.84454674183577,6.00224316357213,5.88268873040026,5.99414578318264,5.74130526635109,5.84890085969934,5.63848818144276,5.72976872100372,6.1322952618045
"K17260",10.6068457810697,10.5611904997759,10.4270839287959,10.2311526140271,10.3890076227821,10.2549017783207,10.1938566834116,10.2436537708385,10.5029141159331
"K04461",8.55913755087744,8.73972073824782,8.60662207575069,8.67916185306466,8.4097422324241,8.55684929365643,8.79120244053516,8.56582941957064,8.93316254732103
"K16197",5.87264324317043,5.8396214420291,5.81576391208731,5.54763705445637,5.61271570332915,5.83087923009627,5.55894518896101,5.63528741578655,5.97205637093832
"K02835",8.3383651984949,8.06642055731797,8.27958050378797,8.23347337319759,8.08444801209686,8.20616833845199,7.9509779484095,7.88162805530255,8.0236807860602
"K11655",7.83807403699924,8.00418531109481,8.0667387785176,8.04134075437563,8.11631367674512,8.10067274143891,8.40226408573449,8.21678427530787,8.16883409551846
"K03977",7.09317229258894,6.63828536760909,6.99233175074368,6.86780948750721,6.98003002846668,6.87538555209888,6.94421866690248,6.66379935010908,7.00813699190161
"K11628",6.7295495609499,6.52107286500909,6.89058781159263,6.68599386088496,6.81852804283558,6.67389049496596,7.01194426574915,6.93920076333556,6.88538305921362
"K12431",6.7295495609499,6.52107286500909,6.89058781159263,6.68599386088496,6.81852804283558,6.67389049496596,7.01194426574915,6.93920076333556,6.88538305921362
"K12432",6.7295495609499,6.52107286500909,6.89058781159263,6.68599386088496,6.81852804283558,6.67389049496596,7.01194426574915,6.93920076333556,6.88538305921362
"K12433",6.7295495609499,6.52107286500909,6.89058781159263,6.68599386088496,6.81852804283558,6.67389049496596,7.01194426574915,6.93920076333556,6.88538305921362
"K12442",6.7295495609499,6.52107286500909,6.89058781159263,6.68599386088496,6.81852804283558,6.67389049496596,7.01194426574915,6.93920076333556,6.88538305921362
"K12443",6.7295495609499,6.52107286500909,6.89058781159263,6.68599386088496,6.81852804283558,6.67389049496596,7.01194426574915,6.93920076333556,6.88538305921362
"K17402",6.96623027474092,7.14820536493368,6.92042841191704,6.99373747534967,6.73707890487635,6.91553788797345,7.01194426574915,6.98594820447177,6.6272277214496
"K00588",7.43418522210041,7.16107672516909,7.49347989624869,7.29484092824074,7.50236577101505,7.26382185353439,7.12611582588416,7.09636876108288,7.35335537936261
"K13067",7.43418522210041,7.16107672516909,7.49347989624869,7.29484092824074,7.50236577101505,7.26382185353439,7.12611582588416,7.09636876108288,7.35335537936261
"K13272",7.43418522210041,7.16107672516909,7.49347989624869,7.29484092824074,7.50236577101505,7.26382185353439,7.12611582588416,7.09636876108288,7.35335537936261
"K18883",7.43418522210041,7.16107672516909,7.49347989624869,7.29484092824074,7.50236577101505,7.26382185353439,7.12611582588416,7.09636876108288,7.35335537936261
"K21311",7.43418522210041,7.16107672516909,7.49347989624869,7.29484092824074,7.50236577101505,7.26382185353439,7.12611582588416,7.09636876108288,7.35335537936261
"K12835",7.19933687559083,7.01251367339506,7.08712738348722,7.30692148480711,7.46136853857261,7.44849107832828,7.12611582588416,7.30323926201883,7.2746853363688
"K11108",6.7295495609499,6.69329210232897,7.11306849656397,6.64135977380291,6.7088150477075,6.67389049496596,6.82845285905942,6.903074787503,6.92752160575946
"K20182",8.04387871678771,7.93911623016738,7.99273448559846,8.22928584290339,8.19300598520313,8.16424369394888,8.39230298958167,8.32355182257532,8.03319738074994
"K17803",6.54542504156471,6.74616313530782,6.93511067705747,6.83444851767251,6.58949357033744,6.99250812764168,6.66851729832277,6.61950242548933,6.72683107357286
"K11788",9.57087658258183,9.43444037754874,9.4301084445124,9.29448587351144,9.07047131185259,9.34975381816103,9.29145397399236,9.13805792794296,9.25020729115766
"K08956",8.94658681680958,9.03000075963093,8.93504550057386,9.05353193201241,9.03766497383692,9.11162814366869,9.37711923261885,9.32134275215094,9.15787422318642
"K10587",8.38354238754001,8.22631483772251,8.36193460957328,8.23347337319759,8.20786362083578,8.20934305035411,8.47012056512275,8.30100843069342,8.67282879857891
"K22380",5.69308894373688,5.65124308232617,5.66930404537611,5.90589371441379,5.67882423908948,5.71656543850321,5.94089634920987,5.94981919153626,6.05473329265943
"K11877",5.5556273632746,5.8396214420291,5.70769121548306,5.78569149508834,5.91097724780778,5.81258097437534,5.47313912465008,5.89847061525453,5.6278472254877
"K07760",8.86940961315493,8.78553667413747,8.6155931288394,8.81506829921322,8.48071613762979,8.55186261416273,8.57507447869417,8.54297682364286,8.44284221968708
"K15595",8.86940961315493,8.78553667413747,8.6155931288394,8.81506829921322,8.48071613762979,8.55186261416273,8.57507447869417,8.54297682364286,8.44284221968708
"K06063",9.07311217638624,9.2268936877412,9.17524086353546,8.85223358607535,8.91355904109202,8.82821920297952,9.15109917986891,9.04635339968261,9.20897002764804
"K14570",7.30752302203094,7.44962239079761,7.70279387762859,7.48733612235129,7.41914735610512,7.50157532251831,7.32982222184945,7.3833537501466,7.75096124053431
"K21407",6.47800825200714,6.27513692278353,6.09168030676937,6.27885067635336,6.31339204463388,6.28213214361576,6.27732750207293,6.61950242548933,6.46254433809854
"K02214",7.84457044182715,7.50086918724137,7.68576883539781,7.85789948158033,7.58858854113398,7.97934662836199,7.66579557628621,7.87552274335693,7.71585343299643
"K19720",6.74382452255149,6.82998120932738,6.78074513683511,6.84006510266207,6.44128557173689,6.54526328887586,6.48720418556787,6.57370658657555,6.7506346747278
"K01613",8.81445979363473,9.01958654568561,8.80783625238734,9.05353193201241,9.12614279331262,9.05113931265576,8.72138353496561,8.7231536646618,8.91275159948614
"K13754",8.52730487944713,8.54028904481021,8.59305959219435,8.50503037229399,8.54834617562779,8.29847722869295,8.44143111373853,8.1221583672331,8.55915116926104
"K07553",5.5916155145683,5.52112512623226,5.62957387794057,5.37885481819573,5.3863038158006,5.75592272638365,5.27668584746325,5.37698484624884,5.56908784779687
"K15356",8.5070451114526,8.60679573407391,8.54690369439096,8.63401301619316,8.49288465128837,8.70567653566359,8.56624645305678,8.94260340868385,8.41404949892986
"K18551",6.05304688280014,6.4796154293782,6.42836715348788,6.34522563930905,6.19285086614794,6.43720729744857,6.20719783784051,6.11441226140598,6.20539925521324
"K15436",7.95071037989155,7.62603427143491,7.95778630132758,7.78539998551256,7.94345667618461,7.86300725627485,8.14766792258088,8.07505442388537,7.95522903447953
"K00222",7.16832447184906,6.84614805852498,6.74767745648855,7.09992528235882,6.96825454128289,6.89961672545736,6.87301064140479,7.19869067190101,6.98841796862556
"K19532",7.16832447184906,6.84614805852498,6.74767745648855,7.09992528235882,6.96825454128289,6.89961672545736,6.87301064140479,7.19869067190101,6.98841796862556
"K17974",9.15861265452421,9.28310181399126,8.99122746928341,8.86036374190557,9.0623395507112,9.11331959931259,9.34655438500476,9.04635339968261,9.24205375467407
"K21814",6.56176303694044,6.60033454153555,6.51059427025518,6.75926323432192,6.42375528631845,6.68329715455396,6.85831758952447,6.77532680776303,6.84191758465984
"K21625",6.59385631790113,6.32339994578932,6.53038429299053,6.32894465468928,6.31339204463388,6.63559880309392,6.61663350570452,6.66379935010908,6.34025945379095
"K17085",9.47625653705978,9.56185070069156,9.3193142968498,9.44702688123376,9.48962872545206,9.23171945414113,9.1889276561291,9.26899579116237,9.12720901504828
"K12611",8.62076181832488,8.62065527858286,8.56554438605014,8.49635349425011,8.22256874277429,8.53174094596747,8.3568842424665,8.47618038422826,8.23624055034213
"K03505",6.70054393941119,6.63828536760909,6.89058781159263,6.67339013491052,6.54188743323182,6.82560707926396,6.82845285905942,6.66379935010908,6.40281374203074
"K15172",8.77097561786573,8.80184163421317,8.86158546593879,8.59716860001292,9.13133427092743,8.83233495810025,8.79120244053516,8.80222294118455,9.0168175325263
"K03018",7.11505978397621,7.10886494070106,7.15109891853447,7.05745849593237,7.34885276977347,7.05831230168065,6.84346619735663,7.24717926525893,6.92752160575946
"K10914",6.57790515230861,6.58095202859066,6.73083901765202,6.60189699025528,6.54188743323182,6.56586710003463,6.46765098812024,6.37307190359419,6.90661290608702
"K21563",6.57790515230861,6.58095202859066,6.73083901765202,6.60189699025528,6.54188743323182,6.56586710003463,6.46765098812024,6.37307190359419,6.90661290608702
"K12350",7.22967814896703,7.13521449796335,7.11306849656397,7.37730670010358,7.51042463053746,7.33593715076986,7.3916565188851,7.54661911968057,7.39853224233172
"K09512",8.82431061163116,8.7354823476298,8.97738625266136,9.05471292603727,9.02934522298905,9.20500364641874,9.10921778071468,9.15571819687859,8.96324619081145
"K04457",8.60178663206829,8.76904473368288,8.64655797624335,8.70949276696092,8.43519448820793,8.56924077741091,8.83593364059696,8.63228385174786,8.94326046837316
"K20298",8.29645209385365,8.52562797822368,8.19819896832498,8.22928584290339,8.16789554770453,8.05549043162552,8.3568842424665,8.49217902049571,8.32403338572228
"K07007",6.46060931936202,6.4796154293782,6.67904011258087,6.2873342483995,6.79191231151441,6.513752844175,6.59888769535412,6.70669754466941,6.54740633541965
"K07055",6.05304688280014,6.32339994578932,6.1971312256269,6.25306299501856,6.15003211902776,6.3797022449849,6.44780680520229,6.542288543516,6.30782987201892
"K10644",7.92030363928394,7.86315981773977,7.91468745764957,7.62828772320855,8.20292817850831,7.78409531166855,7.87412319347449,7.90579138488188,7.94517688772771
"K13093",7.73689734928189,7.71532517088874,7.76892717483683,7.82767540430052,7.90135116058998,7.75823966319731,7.99781616954721,8.16776136767009,7.97512356365038
"K10246",6.05304688280014,6.09043677670144,5.97661224990951,5.79827216935717,5.71048862408092,6.04658222908228,5.74817978777812,5.89847061525453,5.73689857651799
"K12840",5.92694816703646,5.8396214420291,5.78083589196666,5.78569149508834,5.5055116084466,5.69637250098322,5.88003289647495,6.04650747879363,5.78778730514123
"K11844",6.57790515230861,6.61944295649811,6.40699117073532,6.58172515235115,6.88289811306036,6.72028724086492,6.81327383915519,6.49373895489406,6.70260517064275
"K00599",7.45138661977479,7.70664423719818,7.49347989624869,7.52218930927123,7.3756252826994,7.34760529457456,7.68231746638458,7.76090573067749,7.65534343546932
"K12524",8.67622885061606,8.5974812070593,8.74384359344779,8.64504157054716,8.6959398514682,8.70343064124293,8.29405428924751,8.40189447246072,8.62968294543994
"K18849",6.64061058344451,6.84614805852498,6.97824625248496,6.68599386088496,6.89541920065478,6.68329715455396,6.93026735792395,6.61950242548933,6.57454160769106
"K07002",6.00413591966734,5.97140164774887,5.84969361959438,6.07652619630882,6.12807248921523,6.14887978093588,5.74817978777812,5.75961327977185,5.88343358867994
"K14406",6.27274963958252,6.19920674927696,5.97661224990951,6.25306299501856,6.01216178263587,6.09144118713685,6.36532328044602,6.04650747879363,5.92854868748811
"K18798",8.40560846174105,8.34807782793037,8.02009040312159,8.21241225243694,8.27992509262424,8.15109292445621,8.43173910830533,8.39765254054433,8.07985294070054
"K04427",10.4922226237575,10.6289174220405,10.8476385545972,10.55925621547,10.5004440292364,10.410772810315,10.6064450817964,10.6736420341565,10.8403564364201
"K17535",10.4922226237575,10.6289174220405,10.8476385545972,10.55925621547,10.5004440292364,10.410772810315,10.6064450817964,10.6736420341565,10.8403564364201
"K00326",9.6706161165824,9.7665687559176,9.62679610542457,9.51034502394968,9.50570256971935,9.48389472571785,9.29945568000367,9.36753134505089,9.40427609927877
"K20178",6.65584354150542,6.76334174656512,6.78074513683511,6.40067380581685,6.65046529101443,6.70191768306128,6.84346619735663,6.60440896130609,6.43301475514566
"K20800",5.81577449675631,5.65124308232617,5.88268873040026,5.96178962836248,6.03621578992506,6.03126571467151,5.74817978777812,5.84485092634836,5.6278472254877
"K07897",6.29279168333714,6.06172271301535,5.94609873119437,6.15384709171727,6.25452063894641,6.03126571467151,6.15823276716584,6.06955144842487,6.43301475514566
"K03924",5.6602685545812,5.90729741318774,6.00638977077767,5.77297494461456,5.80059684136544,5.96804242290381,6.13302942873499,6.06955144842487,5.92854868748811
"K00864",6.92949716022885,7.01251367339506,6.78074513683511,6.76519532935881,6.69446044568331,6.67389049496596,7.05104984256945,7.00874439140159,6.72683107357286
"K04710",7.77142758628866,7.5696349569611,7.95778630132758,7.97026296217014,8.10046954473068,7.83031198220974,7.822968309313,7.94128631705018,7.90424535335988
"K15425",8.18852213806138,8.14540062765724,7.89264009789467,8.26039805642107,8.23228897245668,8.25306584539181,8.16534237480165,8.08565679297612,8.44995104732197
"K03040",6.16760807924654,5.87393433194204,6.03547028413122,6.02567857744066,5.80059684136544,6.06171372036782,6.25436994929099,6.13626070564404,5.88343358867994
"K04679",5.5916155145683,5.80429390870521,5.58838271314611,5.67984220823669,5.82916066478096,5.79399603480514,5.97022773826114,5.97470820827897,5.6278472254877
"K05941",7.53438977263765,7.6891217932063,7.69430683346865,7.59270428188882,7.6841619586193,7.731905805357,7.3916565188851,7.33940906294002,7.75096124053431
"K00083",5.92694816703646,5.87393433194204,5.50104928718999,5.59347534671355,5.77132579847609,5.91840325904649,5.74817978777812,5.87195903838904,5.68367528529582
"K07252",6.00413591966734,6.06172271301535,6.36317441352672,6.10607673970796,6.08298019810164,6.14887978093588,6.10731692640027,6.02303160672272,6.43301475514566
"K16572",6.31253056314035,6.14598086720868,6.38526447999476,6.05643384477276,6.23428922669676,6.25655778005726,6.50647539447441,6.04650747879363,6.20539925521324
"K13091",9.54333575956708,9.66116142136645,9.84813238859606,9.61566862089519,9.79443811919308,9.90675521672746,9.54354365698436,9.70726795008293,9.47206149002762
"K18158",8.09373535995749,8.52562797822368,8.13710183098429,8.32459632325402,8.23228897245668,8.20298657530259,8.47012056512275,8.41454554574969,8.33943383267831
"K03495",8.31988822315793,8.69239671230064,8.62894556017052,8.60202831061832,8.63505453748745,8.54685856229662,8.84690241635805,8.74999608747779,8.72646448316665
"K00814",7.67254948828622,7.8553369698675,8.07328033748502,8.08606359942174,8.0463515213753,8.1740281127959,7.9509779484095,7.97592035766953,8.05204263521921
"K10443",8.27742339911004,8.32001063647206,8.5975946595593,8.41212041822546,8.52483872092377,8.39915826127685,8.65634137382723,8.46000145738365,8.70880733885208
"K00655",7.46838126833196,7.5981147604551,7.40234681066621,7.78253652245847,7.4018991887366,7.80107530541286,7.46053139095183,7.56195602201476,7.55282391390516
"K18159",6.59385631790113,6.92425564834957,6.62519048743706,6.96331252347774,6.76477004285564,6.84240061165041,6.84346619735663,6.92726327308601,7.02758018640978
"K20553",9.17665786769362,8.83390729311265,8.99809847927813,8.92380212647454,9.03489706302289,9.0440616449377,9.2003700589551,9.32357611694037,9.05456310763433
"K19944",8.07179109711638,8.28558837506894,8.22192626859256,8.13615959705499,8.05734016665874,8.13113746727131,7.95776387787105,7.91772135267153,7.81868213646186
"K18763",7.16832447184906,7.01251367339506,6.69652606225238,6.70468333678019,6.96825454128289,6.91553788797345,6.98524925108709,6.93920076333556,6.86382161504389
"K20290",6.12301716518889,5.97140164774887,5.81576391208731,5.72067809765893,5.9370654683939,5.71656543850321,5.97022773826114,6.09218093961559,6.01408136190872
"K09009",5.5916155145683,6.03233696020797,5.81576391208731,5.67984220823669,5.71048862408092,5.63355612412918,5.81593638097687,5.81711436569387,5.97205637093832
"K02988",7.14726133927223,7.14820536493368,7.45369963623262,7.36196645160198,7.10337779459733,7.28220014050458,7.08908751221813,7.14846487649094,7.45660389780241
"K10592",9.05091943292344,9.12048616009915,9.37313710306937,9.08508355559715,9.32272747084411,9.20975435639586,9.49095289718574,9.32580602453464,9.33314337468977
"K04563",8.72262756884483,8.6659115402704,8.54220547654863,8.73772623829375,8.48071613762979,8.46167029052148,8.35175227321074,8.38485097870351,8.39943357630402
"K14618",6.62520456562087,6.69329210232897,7.04728823124451,6.93220502532828,6.92012601748341,6.99250812764168,7.01194426574915,7.00874439140159,6.86382161504389
"K10738",7.61279872394584,7.81556574137996,7.82437696604376,7.61222391265534,7.72619467943093,7.42118252719945,7.90255146062385,7.7205548844099,7.81868213646186
"K00390",10.3128496332688,10.2457265873188,10.231263131744,10.609096085105,10.2300586586115,10.5186460421852,10.5617116934697,10.4487734361087,10.3839115247435
"K14773",8.42734035325519,8.64346154416113,8.36726032785036,8.54091137151491,8.24194370789344,8.3935915230337,8.52583484933618,8.67143202441041,8.64833285132671
"K15176",7.20952372165542,7.21141098572073,7.50325266649034,7.44797947006376,7.58096321739061,7.39333567356587,7.62363037952918,7.48355548729858,7.52599301240347
"K15363",6.57790515230861,6.56128692824554,6.73083901765202,6.65426272390952,6.6049960127167,6.513752844175,6.79792526602475,6.74828705460635,6.98841796862556
"K11584",9.14558334700976,9.06755427523374,9.33295969277484,9.17470481372715,9.26722462584154,9.13179563436549,8.93519564997426,9.00797087328886,9.38219023934075
"K22445",6.67090750123792,6.61944295649811,6.38526447999476,6.88960991601876,6.5738110276105,6.80002581138371,6.61663350570452,6.72070194186545,6.54740633541965
"K13448",8.88831318816203,9.19640517392852,8.82339920256729,9.08854698495283,9.06505524464099,9.06344211096801,8.72138353496561,8.94550807245082,8.9731359245497
"K13963",6.65584354150542,6.82998120932738,6.66132648309665,7.05745849593237,6.96825454128289,6.70191768306128,6.93026735792395,6.95103623036321,6.77403116009758
"K18802",5.21168312492363,5.13288013759906,5.54559419283551,5.10475362893025,5.14877157765024,5.3093458067014,5.37970407614454,5.37698484624884,5.37066553745892
"K09528",8.38354238754001,8.29138311571041,8.49921522993979,8.18456157459532,8.54055302885478,8.28950930689543,8.42198120955318,8.50011198253403,8.65449608948446
"K06911",7.12587625708707,7.08200873507767,7.57909882299022,7.17237397447908,7.31234618664453,7.251434795778,7.24291249781979,7.33045331722777,7.33796899831541
"K17921",7.37227529957706,7.35241779441827,7.41276778673833,7.53589393682539,7.29373175022667,7.64514602773803,7.18573066860001,7.5846547825104,7.48476904891795
"K17544",6.33197609927743,5.93976897324573,6.38526447999476,6.17246520402961,6.40599029774708,6.19032207233971,6.32206405938347,6.15774063394083,6.30782987201892
"K13095",9.35927251638106,9.30040552161882,9.15694194778734,9.15722126514651,9.21439700808852,9.02441668978191,8.9723918256077,8.91619416859668,9.13603734472542
"K17605",6.57790515230861,6.54133032850154,6.64337882028969,6.69848195605688,6.49253252692356,6.513752844175,6.27732750207293,6.44335995715508,6.27457552655711
"K18464",6.57790515230861,6.54133032850154,6.64337882028969,6.69848195605688,6.49253252692356,6.513752844175,6.27732750207293,6.44335995715508,6.27457552655711
"K00286",8.05510912235813,8.09323453217349,8.09272743090089,8.05798072809439,7.93751709304592,8.13113746727131,7.78527155843407,7.77410580998219,7.80761650565529
"K08864",7.11505978397621,7.23591642755204,7.4435772676339,7.40000882609977,7.55004524858344,7.53249590795642,7.24291249781979,7.28479979531691,7.39853224233172
"K13513",5.72499450556115,6.06172271301535,5.62957387794057,5.70722684102291,5.57813515747254,5.81258097437534,5.88003289647495,5.87195903838904,5.78778730514123
"K10761",5.95321907156793,5.65124308232617,5.50104928718999,5.72067809765893,5.67882423908948,5.81258097437534,5.51689988862175,5.60195367812544,5.78778730514123
"K11662",8.24350297544653,8.05282269700071,7.84749628620039,8.12040935757319,8.06280298953247,8.16096730759984,7.89549731172744,8.10662870192319,8.29272725141314
"K02963",6.54542504156471,6.74616313530782,6.8600880918266,6.74732135050978,6.77840835612353,6.69263924125122,6.85831758952447,6.77532680776303,7.08433182482518
"K00011",8.49475061692545,8.42386450100839,8.64655797624335,8.58739958669002,8.36187385600872,8.42394475092513,8.38729638891884,8.62504999442922,8.79500146339764
"K01446",6.62520456562087,6.81362209720167,6.60675454681896,7.00870356450427,6.87026239867285,6.61603974964288,6.91617399503527,6.81491197276627,6.70260517064275
"K10688",6.62520456562087,6.81362209720167,6.60675454681896,7.00870356450427,6.87026239867285,6.61603974964288,6.91617399503527,6.81491197276627,6.70260517064275
"K07157",6.33197609927743,6.32339994578932,6.27089955195708,6.45389153865261,6.23428922669676,6.07666512970895,6.46765098812024,6.04650747879363,6.27457552655711
"K13109",7.79175085288187,8.00418531109481,7.87024675966178,7.79110970210279,8.14233691749505,7.96437155280899,8.21709347243426,8.01529340961408,7.95522903447953
"K17508",8.28696931784864,8.47055262654677,8.30756069442074,8.4322821971501,8.12677981478018,8.30145411380073,8.40721882254606,8.58459940650186,8.5525641060851
"K17450",6.46060931936202,6.63828536760909,6.71379041886307,6.51933146156187,6.38798372507695,6.34395804737962,6.56268072649778,6.70669754466941,6.72683107357286
"K18998",6.92949716022885,6.90898352295957,6.8600880918266,6.72312004683993,6.73707890487635,6.69263924125122,6.52547317834136,6.7886491530569,6.54740633541965
"K12845",8.6132017867127,8.67035976422887,8.62005773917903,8.79682551407004,8.87382974690018,8.8828122957327,8.87575006353311,9.04635339968261,8.7323023349021
"K13700",5.78628760502312,5.56622977374928,5.62957387794057,5.74712014948343,5.57813515747254,5.49615558450082,5.94089634920987,5.72976872100372,5.83656815827299
"K11404",6.90445550984628,6.96908649499417,6.99233175074368,6.91107149928542,6.79191231151441,7.10051583153722,6.99866087277358,6.96277146950229,7.30668276853142
"K11483",6.90445550984628,6.96908649499417,6.99233175074368,6.91107149928542,6.79191231151441,7.10051583153722,6.99866087277358,6.96277146950229,7.30668276853142
"K15429",6.99018930394043,6.9543034579277,6.97824625248496,7.1320843908115,6.87026239867285,7.3182517293612,7.02510194448293,7.23761462157996,7.1209226749595
"K15272",11.222856133895,11.1426543009637,11.2582301208064,11.3336361608961,11.3530836884954,11.369079518194,10.965923049295,11.0210455620026,11.1543570398477
"K21028",5.04165600827293,4.89529336619183,4.96997424857993,4.84431283445605,5.25106945831841,5.07715082476454,5.16110466733309,5.24265810565165,5.12235476089677
"K06287",6.33197609927743,6.34688014019881,6.22219117920958,6.56124708231813,6.5738110276105,6.41450390910015,6.32206405938347,6.42613428976014,6.1322952618045
"K12819",8.00964835988291,7.93169990779872,8.07328033748502,8.09530337383995,8.32148477335008,8.18697087680498,7.9509779484095,7.88770735374254,8.20293376680238
"K10277",8.60560176893123,8.43437166851959,8.66827424791937,8.50503037229399,8.45191531355435,8.60337888134524,8.89349044819973,8.68192630019566,8.70880733885208
"K13288",7.88293945544533,8.09323453217349,7.82437696604376,7.98526155671542,7.99010460540324,7.90284987871646,8.27790700670651,8.14767248280467,8.07985294070054
"K00821",7.57413598092343,7.38556860857896,7.30492281839868,7.27857046009911,7.1456578567872,7.39894915060795,7.17400905533264,7.3833537501466,7.13886489902283
"K14011",7.43418522210041,7.47034438327471,7.59744297996021,7.72700725517651,7.50236577101505,7.5825767179957,7.44119299269658,7.55430830962354,7.20841855973596
"K14812",6.21069798958708,5.90729741318774,6.42836715348788,6.17246520402961,6.31339204463388,6.25655778005726,6.29988729152809,6.29882509433536,6.24044921867176
"K21842",6.21069798958708,5.90729741318774,6.42836715348788,6.17246520402961,6.31339204463388,6.25655778005726,6.29988729152809,6.29882509433536,6.24044921867176
"K16757",6.9418500683144,6.82998120932738,6.99233175074368,6.72312004683993,7.07080601406223,6.67389049496596,6.87301064140479,6.84068227727283,6.65282110496417
"K20302",7.14726133927223,7.01251367339506,7.10015818543933,7.27857046009911,7.26533999526541,6.96223093553522,6.95803086646824,7.09636876108288,7.35335537936261
"K03833",6.67090750123792,6.99818828626244,6.90558864278346,7.09059930165538,6.90782780742034,6.80860593264452,6.99866087277358,6.99739305526075,7.13886489902283
"K02952",6.14550746399886,5.87393433194204,6.00638977077767,6.02567857744066,5.80059684136544,6.06171372036782,6.23099895861291,6.13626070564404,5.88343358867994
"K02151",8.84058018987323,8.77318548364945,9.17220714681065,9.02850457427235,9.11570334344637,8.90055912754993,8.93861713020921,8.79257378845428,9.04989868360454
"K04650",7.974578102149,8.15178971936109,7.76082659730965,7.69078591978153,7.92556329094647,7.85083420418961,8.01092129107404,7.86939119184197,8.03319738074994
"K02861",6.2317140453621,6.11851256346113,6.34070755746048,6.270311482211,6.35121664562763,6.4705515983461,6.02688048257726,6.11441226140598,6.1322952618045
"K13046",6.2317140453621,6.11851256346113,6.34070755746048,6.270311482211,6.35121664562763,6.4705515983461,6.02688048257726,6.11441226140598,6.1322952618045
"K18399",6.2317140453621,6.11851256346113,6.34070755746048,6.270311482211,6.35121664562763,6.4705515983461,6.02688048257726,6.11441226140598,6.1322952618045
"K11855",7.29802482865732,7.43914639371448,7.51295844742429,7.36196645160198,7.59617310449292,7.54770677236692,7.6490793658439,7.68603243339894,7.32241275554774
