"","add_backA","add_backB","pFe21_9A","pFe21_9B","pFe21_9C"
"K02578",5.43124225068087,5.42313308075694,5.18105281432452,5.3014560031656,4.9896702175954
"K02579",5.43124225068087,5.42313308075694,5.18105281432452,5.3014560031656,4.9896702175954
"K12322",11.5824521387969,11.3462401710995,11.8049373879893,11.7803387004016,11.6251074344314
"K10276",8.58988379274196,8.25668579039205,8.43590630818538,8.65433583430499,8.25582043914894
"K01661",6.26351517670892,5.92608386252419,5.87323545988216,6.11891842852987,5.82498665949384
"K12006",5.47918544753275,5.57392889400869,5.22929527098121,5.3694975508816,5.11800218345946
"K12798",5.47918544753275,5.57392889400869,5.22929527098121,5.3694975508816,5.11800218345946
"K14772",10.3180907093447,10.0738205069208,10.4648148777218,10.4914261431142,10.1583821436518
"K00814",6.87749538929926,6.99366062575243,7.28397016374523,7.12993927755459,7.30329568699203
"K05954",5.84377302300943,6.13938827384972,5.7559418203827,6.13719827350971,5.82498665949384
"K13024",9.1262931111277,8.76559830453929,8.87690518542571,8.94019248714571,8.63990547401359
"K09550",5.47918544753275,5.16817235202944,5.66039966061274,5.55317305555049,5.47827597911027
"K11493",8.1554571039778,8.12457790244265,7.85887687658757,7.7538624863082,8.11858790112528
"K06276",6.92632647848545,7.16727482308094,7.27382129756868,7.40418189230223,7.07812365687581
"K14292",6.47774868715574,6.70275690657804,6.39964145571352,6.56939994124645,6.85858776466487
"K01230",6.66321155524304,6.35755036942569,6.23875044720938,6.41538760153826,6.20387015969532
"K12829",7.39820675614687,7.43567465734881,7.70176994853651,7.80465610995515,7.45670400824301
"K06689",8.72802835493656,8.27708755020897,8.36159691870651,8.31294671056772,8.37562350762338
"K12493",7.855745408599,7.37180554767703,7.55066267832726,7.53718753069299,7.68652718006136
"K14416",5.77127482300213,5.76199950226622,5.84488731433877,6.1003872786681,5.60472124783916
"K20303",5.09355012730526,5.25071092275587,4.96364372347378,4.97931512757711,4.76072937099034
"K05666",7.27858899451454,7.1225843952475,7.00557077673587,7.41149993168382,6.99435598789575
"K11835",9.8440569792408,9.84150948252634,9.80500971313892,10.0001765262215,9.50681133276371
"K15176",7.35155764470506,7.66592281714205,7.4994248744064,7.4757262825363,7.81342898050759
"K20472",7.7065912015801,8.01425582685795,8.16254445580189,8.0581242532603,8.11858790112528
"K03696",6.7383353849926,6.9282322738629,7.11219450230192,7.10299542017815,7.18262777056895
"K03843",5.91245694898765,5.59404529440202,5.66039966061274,5.94211316062543,5.5639867583281
"K22068",6.54235735147839,6.41245182422993,6.56068445874163,6.11891842852987,6.47896609402011
"K04457",6.97352407218369,6.87516003649063,6.95547500935712,6.54264011591241,6.93562080254028
"K15544",5.73344415386834,5.27694989116179,5.32008796873408,5.433857203932,5.47827597911027
"K07437",7.2147871758656,6.98653864688927,6.84961186201578,7.14762169392043,7.29167917060245
"K12844",7.47634253150041,7.40409757781779,7.31398972151052,7.07552961460865,7.10498028332595
"K09640",9.79073036210361,9.54778044220152,10.0253289423449,9.90541777005603,9.87683158752749
"K02318",7.06343960387516,6.64023196025484,6.91670161168612,6.77824963024915,7.03685938982074
"K07119",5.73344415386834,5.53269515006796,5.27558102510326,5.3694975508816,5.5639867583281
"K13412",11.0359099256424,10.6294325918829,10.9223072694774,10.9030982213113,11.0890902839037
"K17584",6.56324219433668,6.82000983236032,6.36115310880863,6.65920628649683,6.45802920008609
"K02553",6.0700158754455,5.65253124494612,6.10424681207176,5.94211316062543,5.95345373255561
"K02437",5.91245694898765,5.51155217492729,5.59246583817259,5.49496470547456,5.75568145547098
"K11153",7.63063707696516,7.3498638740531,7.40971860974963,7.265593733899,7.15721433760205
"K07427",5.21748736801146,5.44584703723157,5.52063498719863,5.33596750755048,5.68243699846091
"K17953",5.21748736801146,5.44584703723157,5.52063498719863,5.33596750755048,5.68243699846091
"K15015",6.66321155524304,7.07644006953602,6.7499641379957,6.73183898755303,6.63597819686666
"K10862",4.79126066965824,5.01527542107586,4.96364372347378,4.77154189782209,4.56879682671555
"K07739",5.47918544753275,5.83012785837927,5.48309292012255,5.71312615525529,5.82498665949384
"K20362",6.47774868715574,6.25282890727867,6.54368733376625,6.35483509406206,6.70831372687449
"K06063",5.87856433428235,6.04406221515594,6.34149722247785,6.20794270081647,6.07054938987917
"K14309",5.97773750808579,6.39075325879385,5.98088867393638,6.20794270081647,6.20387015969532
"K04532",5.3813189996722,5.57392889400869,5.48309292012255,5.11138918472879,5.43306453861736
"K06626",4.87578354527503,4.75417449615362,4.76384816909741,4.88091360239582,4.45248931077015
"K15001",6.0994139279437,6.47557276276417,6.32155574622977,6.25868264284964,6.04222431165021
"K02218",7.40963441291074,7.59321739086679,7.51670911165166,7.5767404821863,7.16997790309374
"K09520",5.27469902521208,5.37637814286577,5.02227611752237,4.97931512757711,5.05575971112334
"K20305",7.51914360359577,7.72664466295126,7.44628039900527,7.58322754084044,7.25624970901357
"K00281",8.29088494085653,8.60208374388162,8.55320628953972,8.49545652119475,8.20125401243331
"K02738",5.80802947019962,6.17826540492153,6.12761352519965,5.80960518264826,6.01328647184852
"K11664",5.02588888990416,5.16817235202944,5.48309292012255,5.11138918472879,5.1769014504202
"K08675",7.7065912015801,7.55543005095893,7.68659477123245,7.48961470765335,7.27996708046264
"K02736",6.95796615325168,7.3163045566138,7.15712472919492,7.10299542017815,7.39296739991892
"K09531",7.00413533856304,7.40409757781779,7.44628039900527,7.265593733899,7.29167917060245
"K15123",5.73344415386834,5.87898279352696,5.44436287773177,5.80960518264826,5.60472124783916
"K15124",5.73344415386834,5.87898279352696,5.44436287773177,5.80960518264826,5.60472124783916
"K15280",6.38662498717957,6.3463021064669,5.95478613079218,6.17303227447475,6.15210985238812
"K14402",7.98323145392517,7.88336979586067,8.17345133449321,8.18693385797337,8.3141155776521
"K11450",7.12036038098517,7.06972365878418,6.72014391904112,6.87738596443054,7.09161557440362
"K13123",6.62407959593435,6.64933720648405,6.54368733376625,6.67157666581946,6.25372998516266
"K10580",6.00921134558835,5.57392889400869,5.92815891056828,5.78615238585175,5.71958233824899
"K18586",4.47482678629452,4.71027026666336,4.76384816909741,4.82779331672917,4.45248931077015
"K17263",8.31529457168755,8.32266093529515,8.12370489727726,8.22052564006801,7.90743426784541
"K08959",8.75056227769339,8.47672111639091,8.70736202507456,8.64818288212382,8.95016294915931
"K20179",8.06473903205277,7.87955801355467,7.75365135377624,7.89073744372962,7.6046107236629
"K17803",4.59429187527291,4.79606199602062,4.76384816909741,5.06915185096681,4.84316232334717
"K17496",5.97773750808579,5.89487121766401,6.23875044720938,6.13719827350971,5.82498665949384
"K03524",4.95359282904083,5.35229611999123,4.96364372347378,4.97931512757711,4.9896702175954
"K08827",6.00921134558835,6.27680292202644,6.00648831770799,6.15523394861896,5.82498665949384
"K08654",6.03995914149354,6.24068201166586,5.92815891056828,6.1003872786681,5.79079722877154
"K12893",5.1572429064455,5.46814362766301,5.32008796873408,5.11138918472879,5.47827597911027
"K12619",7.67857858876696,7.47165261019513,7.27382129756868,7.51019734548038,7.27996708046264
"K03011",5.52531969890261,5.55348298727866,5.27558102510326,5.73793140326089,5.43306453861736
"K22071",5.02588888990416,4.98188693461485,5.22929527098121,5.06915185096681,4.76072937099034
"K00898",7.45445110456914,7.48679843549881,7.63217770753021,7.6088854416107,7.2075945091823
"K03341",4.79126066965824,4.75417449615362,4.76384816909741,5.02518853376076,5.11800218345946
"K09702",7.49790338735761,7.34432526315553,7.100736014481,7.12993927755459,7.37107285540989
"K21806",5.1572429064455,4.98188693461485,4.68656463017917,4.93131202429753,4.91908813884155
"K03120",6.38662498717957,6.44437273054127,6.15058239142809,6.32352832115028,6.04222431165021
"K07575",5.52531969890261,5.46814362766301,5.36296868083951,5.22920019898273,5.11800218345946
"K03247",5.43124225068087,5.49003999973133,5.55706884000262,5.73793140326089,5.82498665949384
"K12307",6.8939610543728,6.92077171467361,7.02996844792954,7.08474414732741,6.65441609617084
"K00731",9.56540021496546,9.38300770956418,9.39939759111679,9.58331172364543,9.17420092406632
"K04461",6.79214814109914,6.66737153535949,6.642689811464,6.35483509406206,6.51991363290662
"K01509",5.56979313229606,5.53269515006796,5.8159102807857,5.89941255371716,5.82498665949384
"K14306",6.75650325531666,6.68517611832395,6.52647968990687,6.80089186042183,6.97989950617881
"K20216",7.99083544369198,7.54099825011171,7.78959179905113,7.79910046910392,7.87677881155968
"K01069",5.77127482300213,5.61384389314193,5.55706884000262,5.73793140326089,5.98370674228903
"K20291",6.36287084785718,6.45485115524137,6.12761352519965,6.44469461959823,6.12546776017723
"K14963",4.79126066965824,5.04763630696955,4.68656463017917,4.97931512757711,5.05575971112334
"K04460",7.2147871758656,7.06297525505707,6.95547500935712,6.82317501454708,7.1951659782289
"K02887",6.47774868715574,6.07199529286943,6.12761352519965,6.27518470959719,6.12546776017723
"K16185",5.65425898106029,5.76199950226622,5.36296868083951,5.433857203932,5.47827597911027
"K22072",5.1572429064455,5.19635896354035,5.32008796873408,4.88091360239582,5.05575971112334
"K17292",6.4099761943009,6.16543006701232,5.98088867393638,6.15523394861896,6.04222431165021
"K02114",6.47774868715574,6.77924920651141,6.83580170592157,6.85595145148158,6.87433487863227
"K02134",6.47774868715574,6.77924920651141,6.83580170592157,6.85595145148158,6.87433487863227
"K15429",7.855745408599,8.07880534513376,7.66352605375398,8.02045894916475,7.83751437307472
"K03762",5.84377302300943,5.84661649504341,5.55706884000262,5.80960518264826,6.01328647184852
"K18342",6.36287084785718,6.21605827352121,6.23875044720938,6.40049727414936,5.98370674228903
"K18247",6.62407959593435,6.32352521328697,6.642689811464,6.70804446146353,6.72582795611069
"K14682",5.61273501759994,5.91056996035028,5.59246583817259,5.58128392298613,5.47827597911027
"K03860",5.02588888990416,5.25071092275587,4.83512069440809,5.11138918472879,4.91908813884155
"K14758",7.37507299711932,7.53615508235168,7.46421592550407,7.55710080910415,7.15721433760205
"K03033",8.33333367433727,8.62498872949792,8.33271043680948,8.46426748694405,8.19506120127738
"K08867",8.53899852305402,8.45387021113707,8.68088078949316,8.61070250834634,8.26175747059496
"K17495",6.00921134558835,5.83012785837927,6.03160543611473,5.96295699664171,5.64417579330099
"K13093",7.49790338735761,7.19835670120298,7.26359953325325,7.18233915615429,7.50772654623697
"K08819",10.0685569328029,9.74974300508739,9.97643512212968,9.96968782080265,9.69601593248066
"K11967",7.55042336512568,7.40940920196925,7.11219450230192,7.3745283358949,7.41453086699037
"K10798",9.50575122141775,9.40961569784184,9.58618187325967,9.27554942827438,9.69163107626608
"K18932",4.95359282904083,4.75417449615362,4.68656463017917,5.06915185096681,4.76072937099034
"K19730",4.69830499975328,4.8746426569992,5.07781919944062,4.82779331672917,5.05575971112334
"K08876",6.0994139279437,6.26486855244087,5.90098369327637,5.87753156892309,5.98370674228903
"K17501",8.10031179678126,8.04519387494317,7.94421576077942,7.91147396751876,7.68652718006136
"K08672",5.91245694898765,6.20357717771208,5.87323545988216,6.0235947294197,5.79079722877154
"K00721",4.95359282904083,5.22385897223882,5.36296868083951,5.06915185096681,5.23285992439363
"K15027",4.95359282904083,4.75417449615362,4.96364372347378,5.15205674084878,5.11800218345946
"K11308",6.7383353849926,6.85178832544637,6.77916345802706,6.69599383653401,6.43677041220446
"K14015",6.18394607034569,6.26486855244087,6.15058239142809,6.33927098227315,5.92249353757786
"K09560",7.65959426682065,7.5838637678771,7.98195375168299,7.74810597117623,7.63244054829165
"K03661",7.06343960387516,7.1921944934778,7.21135895501635,7.38199973914268,7.45670400824301
"K13103",7.09218568467691,6.69399412414195,6.91670161168612,6.97000222000426,6.77709469406173
"K14288",4.95359282904083,5.19635896354035,4.83512069440809,5.19128844829214,4.9896702175954
"K12847",5.09355012730526,5.44584703723157,5.36296868083951,5.33596750755048,5.11800218345946
"K13144",6.52115374467989,6.59379243123333,6.65852773443368,6.44469461959823,6.25372998516266
"K09518",6.58381804400558,6.65838347062078,6.67418812197595,6.97992765119003,6.81026090307522
"K04083",6.26351517670892,6.20357717771208,6.54368733376625,6.17303227447475,6.41517924932895
"K13984",8.16891895208331,8.47167440561094,8.55320628953972,8.358907033075,8.52126197850798
"K01805",5.27469902521208,5.61384389314193,5.48309292012255,5.3694975508816,5.23285992439363
"K03035",7.29101306775575,7.58854822719284,7.21135895501635,7.46873108194279,7.49766683225452
"K15430",5.61273501759994,5.30260791008198,5.62689013486972,5.40210870050266,5.64417579330099
"K06195",5.77127482300213,6.17826540492153,5.87323545988216,5.96295699664171,5.85830161374345
"K07977",7.24065235527405,7.39341461461222,7.06579410260662,7.03806014584725,7.31481819672748
"K12605",8.3392967737908,8.6066939883649,8.4716695620826,8.68771494697509,8.34799100177387
"K14617",7.37507299711932,7.22274175345121,7.100736014481,7.4757262825363,7.42519158056498
"K20028",5.02588888990416,5.01527542107586,5.32008796873408,5.15205674084878,4.91908813884155
"K10144",8.59984849559463,8.81423110736639,8.94523481859719,8.99695680309603,8.8786364972705
"K15296",6.86083501112279,6.88286521495568,7.06579410260662,7.22457578507635,6.92054717636846
"K02603",7.56069964440494,7.51661657122144,7.39108020807778,7.41149993168382,7.77236481787662
"K15455",5.02588888990416,5.13925661935453,5.36296868083951,5.26589309955018,5.38609728057304
"K06965",6.60409421533915,6.53594020664389,6.62667015046431,6.54264011591241,6.90531075790247
"K11863",5.84377302300943,6.05810154100878,5.8159102807857,6.00368748969802,6.17823710477302
"K01165",7.33965284745607,7.66592281714205,7.46421592550407,7.62154382431867,7.34883678415993
"K11166",5.43124225068087,5.53269515006796,5.40435523311453,5.63568057562324,5.23285992439363
"K08825",6.18394607034569,6.20357717771208,6.15058239142809,6.43011888272466,6.01328647184852
"K09117",5.32921623383898,4.94738602799047,5.13064407973324,5.15205674084878,5.28620525291273
"K10645",6.45552512099899,6.61255425380141,6.79353846671297,6.70804446146353,6.8265550283734
"K15258",5.61273501759994,5.32771432877915,5.27558102510326,5.26589309955018,5.47827597911027
"K14997",8.07192441949611,8.31140228073453,8.39923137388089,8.40709400428012,8.43985307888793
"K17408",7.12036038098517,6.90573117770761,7.11219450230192,7.25748422572185,7.27996708046264
"K03086",8.70974384693628,8.77176797186447,9.05532214818407,9.01379820644045,8.88249090615496
"K13985",6.12818334132767,6.1909803196086,6.32155574622977,6.22506703351044,5.92249353757786
"K11982",9.09142288175279,9.0574933480456,9.35225764428895,9.25950317575478,8.99713311399914
"K14557",5.32921623383898,5.51155217492729,5.18105281432452,5.52441167726889,5.28620525291273
"K15732",5.80802947019962,5.65253124494612,5.40435523311453,5.55317305555049,5.5639867583281
"K19519",9.83776093098917,9.71816374907975,9.94660024228731,9.94732986888836,10.1164740766269
"K10290",5.43124225068087,5.59404529440202,5.22929527098121,5.26589309955018,5.43306453861736
"K17809",5.43124225068087,5.59404529440202,5.22929527098121,5.26589309955018,5.43306453861736
"K00001",6.4099761943009,6.72011961701875,6.45543090080591,6.68383853472121,6.69057762475673
"K03130",6.86083501112279,7.03565540407072,6.84961186201578,6.97992765119003,6.65441609617084
"K00972",5.73344415386834,6.04406221515594,6.03160543611473,6.04320949141377,5.82498665949384
"K13576",8.02085489493565,8.24785276566425,8.35203241004382,8.36642629751732,8.35356013563265
"K01950",5.61273501759994,5.79651087741139,5.87323545988216,5.78615238585175,5.52187500354697
"K19613",8.50758083041183,8.41232809814624,8.80517238499437,8.58837968623966,8.56030218531551
"K20354",4.87578354527503,5.07904409713312,4.90145720338745,4.88091360239582,4.67012260157213
