"","add_backA","add_backB","pFe19A","pFe19B","pFe19C","pFe21_9A","pFe21_9B","pFe21_9C"
"K15429",7.40732245287567,7.37651472813035,6.85278687905789,6.89149651105239,6.86278647456605,6.95921523972174,7.26793645235632,7.09581520632012
"K03950",8.57807682300714,8.29204894920099,7.87003798623339,8.00034479225459,8.13706341937353,7.90877678697187,8.071648478531,7.98996213671527
"K12193",6.7362460415659,7.05773031828873,7.38871184234735,7.48236606832284,7.32138871129045,7.23762157537227,7.28005612071508,7.12847763531535
"K10455",5.71197548704316,6.03303214721413,5.80714554488004,6.17712842625497,6.2340329022607,6.41067412218245,6.13510644300979,5.9185435315942
"K14396",7.90365844992563,7.79323969261188,7.53073546859331,7.54608959027896,7.61078885001202,7.28421587656516,7.35044284643982,7.26564579810002
"K09560",9.04933065143734,9.28074529272172,8.59960215079274,8.61902685181851,8.8577454738195,9.07007391947104,8.89384412127784,8.79830017122194
"K03941",7.55295944612049,7.56104042466027,7.53073546859331,7.69527845864472,7.6741866202703,7.1388850630901,7.19266052966572,7.17590004256998
"K03872",7.0908291511125,7.23309612258493,7.11416013864434,7.41007758006581,7.32873751182808,6.89798948738863,6.79865734721592,6.81738484287677
"K01142",6.10761108427385,6.07134553980093,6.29142585219702,6.48465429590273,6.33000529582737,6.65313449178472,6.66459998260306,6.55803646494884
"K03107",7.37899778631765,7.08436962933949,7.00062731609273,7.00702136301455,6.99476549945117,6.69164256980154,6.72408427313034,6.73013272508007
"K21776",6.35596340146056,6.29534037085407,6.87509632441723,6.81621073337253,6.68862841708055,6.88216492472417,6.83414983723761,6.6352711644771
"K21805",7.07267782275364,6.56014168249046,6.88243729004379,6.89149651105239,7.06921878114741,6.45944651365956,6.60157776153454,6.75260007084561
"K12400",7.32040490333034,7.63160036534373,7.49553709845996,7.43635861860473,7.59893045783481,7.81275262514132,7.93156955400227,7.94750613832787
"K14310",6.51980856798127,6.60138122214857,6.57203852735745,6.50809099728269,6.76161202688472,6.95921523972174,6.90197201819333,7.12847763531535
"K06954",6.97757749095014,6.75180118233453,6.94649037068517,6.84186341902702,6.4164998473055,7.0454784757318,6.95034609636642,7.1913123228368
"K18460",7.03553773048516,6.89954008337009,7.27222715531726,7.43114483686826,7.11352532345732,7.56098784782131,7.40628101227705,7.44073140893668
"K00863",6.80731740780232,6.56014168249046,7.09596143537074,6.92343490275584,6.93570008087522,7.1516653422417,7.26793645235632,7.17590004256998
"K05648",5.59432771813846,5.65294511372799,5.74877169037678,6.06845323341132,6.07683141050279,6.03993194931504,5.86997237739807,6.24403633871682
"K04573",6.78412943207522,6.92992750754782,7.38386148862866,6.9312841824186,6.68862841708055,7.12597072700096,7.17966193100841,7.17590004256998
"K14004",8.85288725899374,8.82426399667164,8.30064353684595,8.43904342972439,8.32434850343319,8.43600502593422,8.24659554777185,8.43036812424288
"K01183",9.66696735523926,9.61165017318676,9.92512064350086,9.56263858451443,9.31429591941772,9.87971466578798,9.96202033361661,9.9330724108201
"K00142",6.76044768906602,6.75180118233453,6.86770808883789,6.65841879956704,6.85198249244376,7.07290599860219,7.16652585192447,7.32211213567125
"K07541",8.25155032844731,8.57444967723904,8.4324522958759,8.22096135452312,7.99354193062608,8.39642663829191,8.33750662005238,8.75539641564541
"K06867",9.40954894102484,9.27810285067021,8.97895987967969,9.036196022482,9.04646128363555,9.4911942064998,9.55356025080038,9.46201203369588
"K02909",6.7362460415659,6.69784322196838,6.43657428231886,6.31621048902357,6.56881197871108,6.3045761054852,6.05802548013405,6.28086963843286
"K09529",6.99721256580716,6.91483315497157,7.23454614888724,7.44672384069263,7.61078885001202,7.22569854656964,7.16652585192447,7.38935446977144
"K12472",8.90577720264858,9.07678606976893,8.81225439439455,8.80776681407121,8.82124573369273,9.24040982069222,9.27567765174055,9.3611967307731
"K13996",7.75055235967287,7.71484990211558,7.81149516643994,7.80607458593733,7.65719292740834,7.29560109223727,7.39530522986933,7.26564579810002
"K12733",6.35596340146056,6.03303214721413,6.40240480242992,6.53098170943791,6.56881197871108,6.0785940418408,6.17081707590048,5.97577467047256
"K04371",8.90577720264858,9.37276353222542,9.59675426613865,9.41735589077264,9.25371412390658,9.3159029925433,9.44676633368479,9.65235699126173
"K01937",9.49330310730976,9.65296504118085,9.99894836547439,10.0318530140403,9.962821722451,9.68643538935582,9.58135696069342,9.47083493188007
"K03152",7.63789352145662,7.27897425247009,7.70538468710608,8.03076150685684,7.95290797204523,7.78959500066384,7.63620061238656,7.63903929292347
"K03661",7.56543138063977,7.59678948388514,7.70157230253503,7.73738351167035,7.69096717873288,7.30688515083004,7.40628101227705,7.07915030761279
"K03953",7.95109396288339,7.77792176562464,7.43623993632201,7.42065401179357,7.52545864052267,7.35104844202784,7.30395321479341,7.36287873414283
"K02293",8.33174926471008,8.13506716869701,8.25294529195051,8.50242145094614,8.38270400203395,8.80329890213972,8.59787456105033,8.15523713035906
"K22464",6.31937840879241,6.23753024111399,6.16374834871023,6.17712842625497,6.25412241385119,6.48292594469663,6.8514864795012,6.47438592905748
"K01733",8.67016306760951,8.44271402725887,8.63701263888224,8.76288477239973,8.72434933565072,8.19724788978468,8.23480383823951,8.30955951836334
"K11291",6.54948348720806,6.6213962137643,6.86770808883789,6.79877843083982,6.99476549945117,7.22569854656964,7.09866177366155,6.95555049279772
"K02151",8.13417443060759,8.46632430757029,8.25038913074177,8.3436179551196,8.3725809756078,7.90162583494974,7.83218013060698,8.04728029459475
"K07937",11.6656199739521,11.633875013788,11.3041886701062,11.2176291293409,11.1506234719431,11.1005597721912,11.1385953103035,11.4993088478336
"K10980",5.9432722680367,6.03303214721413,6.20858893337459,6.06845323341132,5.96852284288246,6.55015721846085,6.4870493242236,6.16495288744676
"K14612",5.9432722680367,6.03303214721413,6.20858893337459,6.06845323341132,5.96852284288246,6.55015721846085,6.4870493242236,6.16495288744676
"K00819",7.0165287288756,6.69784322196838,6.88243729004379,7.06432241303863,7.08713534050988,6.65313449178472,6.64401099559962,6.47438592905748
"K00413",10.0364994941438,10.0992318431878,9.83474627355857,9.8785375170504,9.73205762499657,9.5503770870279,9.59732647497663,9.46789999464485
"K09391",7.32040490333034,7.42766454828418,7.68234609522,7.47228153180921,7.65147999058502,7.82797411476282,7.84795079835268,7.97313701882881
"K00635",5.80181051194612,5.94896658665952,6.20858893337459,6.22615768077661,5.99732782603843,6.43537583942584,6.43721938645265,6.24403633871682
"K11155",5.80181051194612,5.94896658665952,6.20858893337459,6.22615768077661,5.99732782603843,6.43537583942584,6.43721938645265,6.24403633871682
"K05699",9.65583488245194,10.046009831288,10.0388694697082,9.94340298822166,9.75019550044182,10.134175092026,10.2669916150559,10.3005161730555
"K08059",7.96961750889807,7.88879992975937,7.69006970353059,7.74152241055944,7.48062703746043,7.58841133292096,7.84008834311212,7.2799997546658
"K08864",7.39323781500632,7.41759511689472,7.35933179198829,7.44155155939359,7.40691116852183,7.87264134729557,7.8557680519818,7.79241091058735
"K11839",6.19916173643512,6.14225316745098,6.53230470072673,6.6072233752776,6.54017985398298,6.11524194370636,6.05802548013405,6.12216991058968
"K01873",9.02783163149789,9.06147948343326,8.93553970213417,8.92920620382185,8.90963865208077,8.51658285792492,8.62951929516804,8.501638623572
"K01016",8.15040928006533,8.03029950715084,8.05571938754145,7.86769042650503,7.75076103110907,8.45538384378771,8.29845867987977,8.21335160854897
"K06943",7.83435115717703,7.81589641234647,7.992469618692,8.04406740037613,8.00682380347627,7.52351407395239,7.5895177951898,7.47797309891739
"K20279",7.60215686284161,7.34482105896834,7.28278978548995,7.34473127183958,7.30656282678393,7.77393345781217,7.84008834311212,7.68168228266529
"K21415",8.60166686284204,8.41870040920984,8.24526270939586,8.27244776925114,8.39275448890279,8.74571865301783,8.62951929516804,8.88040530736665
"K08330",5.8771824296804,5.5524123662597,5.8833132851431,5.86286678114713,5.99732782603843,6.15014057110059,6.05802548013405,6.31616799571501
"K03940",8.560122013043,8.32350621589646,7.9862914109432,7.99692327629784,8.04591738967199,8.46018710372522,8.071648478531,8.04728029459475
"K02888",6.45762838365472,6.37537451637124,6.50142944413385,6.5196025876234,6.44894389760284,6.21549426162575,6.17081707590048,5.85496394606869
"K03789",7.05425062399969,6.81986210905364,6.88243729004379,6.56436124440344,6.65019313323135,6.8333362272911,6.55732156735493,7.1913123228368
"K00995",6.71149595745123,6.89954008337009,6.60084948630474,6.30185038893653,6.61030251777994,6.41067412218245,6.55732156735493,6.97401247574032
"K11800",7.30532733007158,7.24472320873713,7.49998887542945,7.46211850464392,7.4409372593889,7.1516653422417,7.02679756775063,6.85858619643705
"K03868",8.17441091821784,8.36437857457573,8.66014038176542,8.81733885343712,8.72434933565072,8.28688288281414,8.38083875499587,8.49583534334389
"K17642",6.54948348720806,6.80323230337456,6.84525239280745,6.69765968503551,6.56881197871108,6.15014057110059,6.53444597225504,6.3827679338781
"K00767",6.93729973001006,6.78635182401848,6.5622509970825,6.50809099728269,6.55459766579742,6.27592256514662,6.32877456245044,6.3827679338781
"K12659",6.93729973001006,6.78635182401848,6.5622509970825,6.50809099728269,6.55459766579742,6.27592256514662,6.32877456245044,6.3827679338781
"K00911",8.19018468081349,8.23799272360957,8.03495712465299,8.01732586910892,7.66854602286065,7.9850658056139,8.24071216118169,8.41813041674948
"K02335",7.88421345101011,7.9444402214955,8.11337604446948,8.18255636414112,8.19977794250819,8.55296377253355,8.41768620581663,8.31618440314473
"K03106",9.10785972308936,9.25140651156567,9.15543904517203,9.27655710518735,9.06734981126834,8.82569267725051,8.65169678164414,8.83079594473167
"K01764",6.78412943207522,6.49492732776378,6.60084948630474,6.65841879956704,6.78489841693558,6.21549426162575,6.20494825500365,6.53093107248925
"K10352",10.9658081450495,11.0887273324237,11.1679831008332,11.0149819443102,10.7541742539359,11.2545807495488,11.3325838793204,11.4696268834794
"K11502",6.19916173643512,6.44890530542208,6.43657428231886,6.41070483128425,6.34798156996504,6.6333418539477,6.83414983723761,6.81738484287677
"K00943",6.80731740780232,7.13596195601855,7.3691998792703,7.29343787423883,7.24546397302429,7.54238415175134,7.15324896040645,7.44073140893668
"K12041",7.51481962314509,7.60557807076081,7.58599944482147,7.23998414275309,7.24546397302429,7.72582801453375,7.69892671292199,7.87671346525758
"K03772",7.4350401330511,7.57006863424672,7.8767626236831,7.88638674781362,7.90629952577777,7.54238415175134,7.45980753566077,7.36287873414283
"K06712",6.91662944563439,6.60138122214857,6.94649037068517,6.89956406068088,6.92556045446709,7.37257173101367,7.07042605041052,7.16029394841665
"K02221",6.15476422741812,6.47219119886604,6.80680905893429,6.74478122975539,6.51070328120873,6.45944651365956,6.23767579142028,6.3827679338781
"K08018",5.59432771813846,6.10766511725312,6.3173207427421,6.16007967288206,6.2340329022607,5.90784869022809,6.09759985348003,6.02817804380053
"K16616",6.93729973001006,7.31232312622352,6.87509632441723,6.89956406068088,7.03256933023467,6.69164256980154,6.62301057637508,7.12847763531535
"K03351",6.48921544509287,6.51714560986243,6.60084948630474,6.82482652644366,6.76161202688472,7.18923243388102,6.81654353909367,6.79620576398455
"K17550",7.92283047906757,7.91690312408789,7.82201131602281,7.817842558181,7.74008525752864,8.25948584734878,8.16810151441708,8.32934078610656
"K00737",5.80181051194612,5.94896658665952,5.68104115277187,6.02820897481603,5.83670851031269,6.3852968272155,6.05802548013405,6.16495288744676
"K03453",8.42759488258636,8.48493132267608,8.25549677719638,8.09922866025105,7.94371237599861,8.10143583380567,8.09148413344443,8.56394576419507
"K05758",7.1263408202043,7.23309612258493,6.98732353379893,6.80752844873828,6.77331640588176,6.59259241743135,6.74320668632136,7.09581520632012
"K16458",6.54948348720806,6.51714560986243,6.2647214045397,6.48465429590273,6.19229702555886,6.81658207810989,6.62301057637508,6.79620576398455
"K03108",7.9323166235581,7.73884918497848,7.28278978548995,7.6649982745687,7.49359330491758,7.47511720712855,7.29206090888772,7.46567702192168
"K01918",7.8939705820799,7.66552448446143,7.54369563984659,7.27586991704462,7.350533794355,7.49469098074987,7.50109956755512,7.86760055622933
"K11805",8.46674972535027,8.21015789063651,8.684776161384,8.85870622617553,8.673299636286,8.89436453988679,8.49844830952973,8.55282002430877
"K14831",5.80181051194612,5.7943861809086,6.02901715753841,6.25726299698973,6.19229702555886,5.8562932700854,5.66502423399177,5.69611966534155
"K00020",7.30532733007158,7.2562438328263,7.13209229686801,7.10558268671111,7.05103326539471,6.95921523972174,6.78048035966062,6.65979016784124
"K18482",6.68616618748463,6.58096977551926,6.50142944413385,6.6072233752776,6.84107502645668,6.52825056293507,6.13510644300979,6.28086963843286
"K00606",7.8939705820799,7.66552448446143,7.54369563984659,7.27586991704462,7.36486137497992,7.49469098074987,7.50109956755512,7.87671346525758
"K10435",6.83003563302519,6.69784322196838,6.62887655216667,6.82482652644366,6.85198249244376,6.27592256514662,6.35712632077345,6.50306632251136
"K01262",10.0514287047818,10.2084380133279,9.75261262668779,9.9259206734437,9.9142640907377,9.65775496951895,9.59959339658814,9.60508411536114
"K11100",7.0165287288756,6.80323230337456,6.71725412248737,6.70724931761861,6.72573230790015,6.35919384982304,6.51103293286983,6.3827679338781
"K12184",7.0165287288756,6.80323230337456,6.71725412248737,6.70724931761861,6.72573230790015,6.35919384982304,6.51103293286983,6.3827679338781
"K14163",8.64202498114141,8.59596910394214,8.23236357244752,8.24407922605822,8.10460998238324,8.05092388211065,8.12392431666884,8.21335160854897
"K20478",6.78412943207522,6.83624997207159,6.80680905893429,6.66836537043822,6.77331640588176,6.9442069822941,7.08462586713596,7.36287873414283
"K01682",10.2786301203373,10.56350467339,10.4096237634296,10.184420444686,9.84605664055715,10.4610207404994,10.4360834664505,10.3346767274196
"K04768",6.39111128292536,6.07134553980093,5.7788971888828,5.88956245202448,6.07683141050279,6.0785940418408,6.3846081699604,6.28086963843286
"K01408",8.00593126170543,7.95800386555539,8.17414327339731,8.1306775933544,8.03732527968029,8.49803410822924,8.48860295143773,8.41197134531449
"K00103",6.42496049745019,6.51714560986243,6.55236778891632,6.38469906756273,6.19229702555886,6.43537583942584,6.68479685055748,6.93679395408998
"K07942",9.27395398764108,9.05839836479587,9.09055374010947,8.91858480240042,8.7374833250926,8.77288039471465,8.86763035865729,9.33564974058315
"K07977",9.29566900430549,9.08286303185248,9.10879766450817,8.94499120185943,8.75566891484494,8.799532038115,8.87892403370543,9.35485258065821
"K00284",6.63362665277352,6.6213962137643,6.94649037068517,6.96976018272534,6.90501236280114,6.61316742805664,6.53444597225504,6.35008987006822
"K04508",6.19916173643512,6.49492732776378,6.68277737185496,6.78995939885976,6.71350535067605,6.74693622696358,6.93444324475032,6.68375392740156
"K03086",7.54036851262993,7.52429685614187,7.93583826065946,7.81393123970196,7.98461551650696,7.44519509583051,7.59898652938883,7.42807687116627
"K10685",7.40732245287567,7.52429685614187,7.85988836683105,7.82563152266834,8.12498229044568,7.76603409207847,7.75884986497442,7.87671346525758
"K17277",6.87414967515626,6.75180118233453,6.6915007444592,6.85028682091031,6.93570008087522,6.3045761054852,6.46245843355677,6.55803646494884
"K07818",5.8771824296804,5.72981196021123,6.16374834871023,6.22615768077661,6.05135554469862,6.3852968272155,6.17081707590048,6.31616799571501
"K03114",6.99721256580716,7.11043776185776,7.45477409010618,7.48737931314109,7.46753087222763,7.22569854656964,7.26793645235632,6.91773162405664
"K19720",6.31937840879241,6.40053869962201,6.49091831663893,6.48465429590273,6.39984543067711,6.88216492472417,6.86856309538919,6.70719234626925
"K18055",6.95761099334516,7.01663503868271,6.94649037068517,6.6176654074002,6.99476549945117,7.37257173101367,6.96603638679197,7.22157660781091
"K03428",6.31937840879241,6.37537451637124,6.77507709451525,6.70724931761861,6.7963610958916,6.48292594469663,6.55732156735493,6.20547617805035
"K00012",9.27030256450109,9.41664653451309,9.36240563244677,9.38182745058714,9.28254291432754,9.02893794337578,9.00788924949165,8.80766078394013
"K00766",6.63362665277352,7.13596195601855,7.05240842852733,6.92343490275584,6.56881197871108,6.67256270424703,6.74320668632136,6.58443254412931
"K15627",7.21088492687397,6.73411067026759,6.75066800200245,6.73551878962055,6.83006168671697,6.9442069822941,7.30395321479341,6.95555049279772
"K06258",6.28119097644187,5.99238781116182,6.13233557075129,6.25726299698973,6.12518977553697,6.5715964182534,6.57968973106498,6.47438592905748
"K03065",10.3476141340994,10.3304266850155,10.1961858837651,10.2012227372036,10.1528949198584,9.92337003938137,9.87868580761247,9.75214797224043
"K09595",6.91662944563439,7.16096738513677,7.38386148862866,7.15851655093044,7.12219689493653,7.54238415175134,7.5411304611154,7.17590004256998
"K17778",6.00274229747537,6.26693363851698,6.30447043608183,6.37141372870586,6.31165371174848,5.9989151696901,5.92277970024205,5.78248057012522
"K17781",6.00274229747537,6.26693363851698,6.30447043608183,6.37141372870586,6.31165371174848,5.9989151696901,5.92277970024205,5.78248057012522
"K17793",6.00274229747537,6.26693363851698,6.30447043608183,6.37141372870586,6.31165371174848,5.9989151696901,5.92277970024205,5.78248057012522
"K15296",8.93843886934173,9.04600691897985,8.78975368358,8.56762922675055,8.35554510954189,8.66511703113345,8.59787456105033,8.77939175924216
"K00249",7.0908291511125,7.09747333923786,6.97386884155682,6.94682628335093,6.76161202688472,7.26113373970588,7.33897803839313,7.41529770054611
"K06171",6.97757749095014,6.71612867102482,6.72570409589934,6.71675453031927,6.92556045446709,6.41067412218245,6.3846081699604,6.53093107248925
"K05996",6.28119097644187,6.26693363851698,6.30447043608183,6.10649654405928,6.2737370018021,6.65313449178472,6.74320668632136,6.50306632251136
"K21357",6.24120089719579,6.34949212634262,5.95009424936897,5.93940160450186,5.93830662787646,6.43537583942584,6.3846081699604,6.35008987006822
"K00031",8.66458002899511,8.85305577019169,8.55706750388232,8.47108923422389,8.31025696079085,8.89436453988679,8.68647330883465,8.93262152520494
"K03145",7.0165287288756,7.2562438328263,7.67067649709077,7.44155155939359,7.63998021765739,7.54238415175134,7.41716443164511,7.57239988788939
"K14568",5.9432722680367,5.90215684897787,6.17898289648368,6.41070483128425,6.43286170389236,6.03993194931504,5.86997237739807,6.07674622821797
"K15335",8.80303601637415,8.94279647041842,8.80018294543846,8.63864089281698,8.48637207834693,8.76517281101045,8.85243123303716,9.23211068996753
"K17710",7.98789434785016,7.65712394487655,7.5132542306632,7.66936618709786,7.75076103110907,8.08270954313433,8.01037154074539,8.05527737947399
"K20472",8.65334744536339,8.35427176046335,8.41890799787427,8.45145530822456,8.41592943639992,8.20877272028405,7.95351379303422,8.12524167404601
